date,flow_agg_usd_mn,aum_total,dollar_volume_total,flow_agg_usd,aum_total_lag,FlowShock,Turnover,Premium_agg,btc_open_intraday,btc_close_intraday,btc_close_et,btc_prev_close_et,ret_close_close,ret_intraday,ret_overnight,rv_intraday,rv_overnight,is_fomc,is_cpi
2024-06-05,488.1,82936219870.54758,2091199186.50605,488100000.0,81499070946.03448,0.005989025326720606,0.02565917822413903,0.011824478952264059,71002.99,71320.04,71320.04,70373.4,0.0133620029922343,0.0044553650166201,0.0089066379756142,0.0001858003745359,0.0001706453835133,,
2024-06-06,355.0,36390686801.21319,1080541469.4221497,355000000.0,82936219870.54758,0.004280397642358283,0.013028583544182884,-0.012156121006544104,71090.91,70432.01,70432.01,71320.04,-0.0125295065223193,-0.0093116332097054,-0.0032178733126138,0.0001145796845684,0.0001311958629834,,
2024-06-07,175.20000000000002,39798462412.42698,1990920160.9405518,175200000.00000003,36390686801.21319,0.004814418616418068,0.054709606658871264,-0.019674297146668355,71340.0,69247.99,69247.99,70432.01,-0.0169537279495102,-0.0297630605552969,0.0128093326057866,0.0003041490415421,0.000284886897352,,
2024-06-10,13.899999999999999,29044149644.515457,748356565.1708603,13899999.999999998,39798462412.42698,0.0003492597240555644,0.01880365521199602,0.0014049807736565547,69298.49,69463.99,69463.99,69723.45,-0.0037282142775532,0.002385372162195,-0.0061135864397483,9.52686697785978e-05,0.000271792668511,,
2024-06-11,0.0,22407683064.96024,1155421225.6126404,0.0,29044149644.515457,0.0,0.03978154773867942,-0.02907508794848512,67195.98,67312.93,67312.93,69463.99,-0.0314561457875347,0.0017389187001785,-0.0331950644877133,0.0002432771168013,0.000331359946331,,
2024-06-12,100.8,79083918404.29082,2114737277.7155876,100800000.0,22407683064.96024,0.004498457056348894,0.09437554394110849,-0.03161497739109483,69175.0,67469.78,67469.78,67312.93,0.0023274509142168,-0.0249597317474347,0.0272871826616515,0.0004002992104241,0.0005494681196029,1.0,1.0
2024-06-13,18.2,21457039604.71142,958949559.5352173,18200000.0,79083918404.29082,0.00023013528372428914,0.012125721371479084,-0.014297139730476886,67996.02,66643.98,66643.98,67469.78,-0.0123150739608122,-0.0200844540866867,0.0077693801258744,0.000227967012499,0.0002714721223442,,
2024-06-14,1.5,21717867968.438614,862733450.2714157,1500000.0,21457039604.71142,6.990712734065319e-05,0.04020747811277663,-0.016223354927899697,67299.93,65504.01,65504.01,66643.98,-0.0172533578234422,-0.02704783438997,0.0097944765665278,0.0002913088154074,0.0002194868781343,,
2024-06-17,2.9,24829918002.507225,759104771.9490051,2900000.0,21717867968.438614,0.0001335306027375436,0.034953006116998704,0.014253978414439653,65609.49,66751.24,66751.24,66562.52,0.0028312175136561,0.0172525237655682,-0.014421306251912,0.0002162312792095,0.0004819629600875,,
2024-06-18,0.0,25636977953.16635,1083480908.6759567,0.0,24829918002.507225,0.0,0.04363610498297059,-0.03648406716989183,64822.01,64326.43,64326.43,66751.24,-0.0370022851072133,-0.0076746174008638,-0.0293276677063495,0.0003660797364459,0.0003647957848304,,
2024-06-20,1.5,24659931275.601994,662351276.7080307,1500000.0,25636977953.16635,5.850923625788504e-05,0.025835778223081304,0.01083212743994071,65274.02,65080.13,65080.13,64909.99,0.002617738904431,-0.0029748211773351,0.0055925600817662,0.0001525929020708,0.0001887498321839,,
2024-06-21,1.9,24506739716.97367,831958189.7983551,1900000.0,24659931275.601994,7.704806549399507e-05,0.03373724689255224,-0.014404826308564555,63608.01,64349.99,64349.99,65080.13,-0.0112825012483612,0.0115973728298689,-0.0228798740782301,0.0001879429951456,0.0002287637524338,,
2024-06-24,0.0,18746376203.24975,1597318643.9136505,0.0,24506739716.97367,0.0,0.06517874928941804,-0.07696353866066805,61280.0,59572.15,59572.15,64152.01,-0.0740672404025914,-0.0282653424504263,-0.045801897952165,0.0005064923235121,0.0006858955393591,,
2024-06-25,67.5,34761766431.180336,1652199493.5970306,67500000.0,18746376203.24975,0.003600695903472728,0.08813433997503028,-0.004621808331704318,61182.02,62075.95,62075.95,59572.15,0.0411704523628747,0.0145052798411634,0.0266651725217113,0.0002457405624031,0.0002500128603199,,
2024-06-26,26.3,68071579684.276535,855195850.2315903,26300000.0,34761766431.180336,0.0007565783531762538,0.024601622357847252,-0.056490893645642956,61501.06,61024.01,61024.01,62075.95,-0.0170912420568363,-0.0077870171483476,-0.0093042249084886,0.0001737699679309,0.0001773287862089,,
2024-06-27,23.200000000000003,37976860458.576355,814543972.3340988,23200000.000000004,68071579684.276535,0.0003408177114091395,0.011965991917802454,0.0016954516652477624,61630.0,61484.02,61484.02,61024.01,0.0075099103625644,-0.0023714613236392,0.0098813716862037,0.000129514806494,0.0002120393168553,,
2024-06-28,125.2,26435528151.670593,815207537.0414734,125200000.0,37976860458.576355,0.003296744346114739,0.021465901267185297,-0.023755781990725505,61466.03,60203.19,60203.19,61484.02,-0.0210519627064368,-0.0207593235390938,-0.0002926391673429,0.0001885451533593,0.0001668763012643,,
2024-07-01,129.5,74428924638.03146,1364229108.0871582,129500000.0,26435528151.670593,0.0048987105253585125,0.051605895681753035,0.04190775356377529,62986.01,63190.88,63190.88,62032.11,0.0185078327372395,0.0032473487028274,0.015260484034412,0.0001466904630231,0.0001355968838982,,
2024-07-02,25.5,36010477014.86314,771577089.2364502,25500000.0,74428924638.03146,0.00034260873879360187,0.01036662954609171,-0.021447902916783522,62950.99,61964.0,61964.0,63190.88,-0.019606415698432,-0.0158029158898509,-0.003803499808581,0.0001509401094969,0.0002059254193865,,
2024-07-03,6.5,37668870734.028305,716503711.8675232,6500000.0,36010477014.86314,0.00018050302408704997,0.019897090271028345,-0.023867940557303496,60424.95,59740.2,59740.2,61964.0,-0.036548410621114,-0.011396938494129,-0.025151472126985,0.0001538128951167,0.0007520497210916,,
2024-07-05,171.70000000000002,35396655566.86253,2433819694.2497253,171700000.00000003,37668870734.028305,0.004558140359777078,0.0646109014372742,-0.06487883937532143,55434.45,56478.62,56478.62,58283.63,-0.0314591054468062,0.0186609178133467,-0.0501200232601529,0.0003714789536499,0.0011483286883786,,
2024-07-08,294.79999999999995,66955929395.96579,1983919339.9483948,294799999.99999994,35396655566.86253,0.008328470452332348,0.056048214391353136,-0.050638955933883636,57344.01,56456.0,56456.0,57114.0,-0.011587696798694,-0.0156068180400817,0.0040191212413876,0.0008299145900993,0.0010267334644861,,
2024-07-09,258.6,34365654246.90481,962273324.7545242,258600000.00000003,66955929395.96579,0.003862241960240509,0.014371741732741939,0.024697633951867408,57204.68,57836.0,57836.0,56456.0,0.0241498454673507,0.0109757059452342,0.0131741395221164,0.0003488767625026,0.000428148165435,,
2024-07-10,155.6,36601627422.369865,1059595100.4804611,155600000.0,34365654246.90481,0.004527776450349824,0.030832967499109815,-0.007103428232801669,57974.1,57427.43,57427.43,57836.0,-0.0070893554215854,-0.0094742953440737,0.0023849399224883,0.0001962860936329,0.0006611067085958,,
2024-07-11,116.6,36740254671.67348,1107767924.4291306,116600000.0,36601627422.369865,0.003185650699475112,0.030265537421215717,0.0006026446024887946,58860.01,57367.43,57367.43,57427.43,-0.0010453430661217,-0.0256851920218049,0.0246398489556831,0.0002501194390159,0.0006183230309012,0.0,1.0
2024-07-12,310.1,69183923021.39603,1140504609.4636688,310100000.0,36740254671.67348,0.008440333437293382,0.03104237081794077,0.01219703128659658,57586.77,57642.01,57642.01,57367.43,0.0047749214620808,0.0009587883206216,0.0038161331414591,0.000202900709792,0.0002847681491315,,
2024-07-15,300.9,76454026639.1044,2267315292.8565254,300900000.0,69183923021.39603,0.004349276347149941,0.03277228572533143,0.10073518743196579,62778.0,63380.0,63380.0,59906.96,0.0563556622352374,0.0095436606358093,0.0468120015994281,0.0002887739270184,0.0004401045674996,,
2024-07-16,422.5,79006936657.30717,1780308102.1785355,422500000.0,76454026639.1044,0.0055261968345288095,0.02328599526330181,0.027866433190865993,63778.0,65102.84,65102.84,63380.0,0.0268198191922101,0.0205598701571504,0.0062599490350596,0.0003646131498251,0.0006755626014285,,
2024-07-17,113.2,39789855123.87433,1540454480.7325363,113200000.0,79006936657.30717,0.0014327855855366895,0.01949771179477901,-0.009130079731582606,64670.02,64558.0,64558.0,65102.84,-0.0084041289074732,-0.001733680173351,-0.0066704487341221,0.0002796161412056,0.0004174788600527,,
2024-07-18,107.3,38040754298.62881,1153984886.8738174,107300000.0,39789855123.87433,0.0026966672702363995,0.029001987649394944,-0.017273844491087986,64908.0,63577.37,63577.37,64558.0,-0.015306455129604,-0.0207132932593826,0.0054068381297785,0.0002424557238316,0.0001997621797786,,
2024-07-19,427.2,82174397799.6485,3212816558.70401,427200000.0,38040754298.62881,0.011230061229763747,0.08445722536106012,0.04592170068828262,64148.95,66980.0,66980.0,63577.37,0.0521364779481509,0.0431863443261315,0.0089501336220194,0.0003345813304776,0.0002417297106727,,
2024-07-22,572.0,80231817344.2275,1564585473.500412,572000000.0,82174397799.6485,0.006960805498016643,0.019039816723878743,0.014447900460529722,67540.01,68162.0,68162.0,67409.35,0.0111034924809951,0.0091670617957564,0.0019364306852387,0.0002118266428168,0.0002660392649952,,
2024-07-23,71.9,37348589701.057076,1765826867.0171738,71900000.0,80231817344.2275,0.0008961532018091953,0.022009059815273162,-0.04037281787882488,66373.07,65510.01,65510.01,68162.0,-0.0396842694213517,-0.0130884465343226,-0.0265958228870291,0.0003524052660025,0.0003438580178164,,
2024-07-24,70.7,44414742112.92572,1242839419.5739746,70700000.0,37348589701.057076,0.0018929764300577856,0.033276742964642614,-0.0034935929631018632,66646.0,65748.01,65748.01,65510.01,0.0036264490479245,-0.0135656253798457,0.0171920744277703,0.0001945894262875,0.0004645811386614,,
2024-07-25,70.7,43800073587.16113,1288965655.580902,70700000.0,44414742112.92572,0.0015918138130858281,0.029021122137862943,-0.015431503617959705,64306.0,64696.11,64696.11,65748.01,-0.0161283283883969,0.0060481365643269,-0.0221764649527238,0.0003161015850152,0.0003707745175414,,
2024-07-26,78.3,46199305902.82828,1780133956.339264,78300000.0,43800073587.16113,0.0017876682294650672,0.040642259488373654,0.05298913782075613,67396.01,67922.01,67922.01,64696.11,0.048659059153033,0.0077743178518987,0.0408847413011343,0.0001773799664917,0.000182102290604,,
2024-07-29,205.6,29927708092.527058,1740579567.124939,205600000.0,46199305902.82828,0.004450283310152791,0.03767544843175625,-0.011531558760378343,69670.12,67278.0,67278.0,68152.0,-0.0129072160337406,-0.0349382427393719,0.0220310267056313,0.0004163213346851,0.0003817688848279,,
2024-07-30,74.9,24548101831.548916,750426262.3601913,74900000.0,29927708092.527058,0.002502697492518731,0.02507463184417963,-0.02062460199270846,66527.99,65951.88,65951.88,67278.0,-0.0199079035054999,-0.0086973761616422,-0.0112105273438577,0.0002581144981551,0.0002642030005007,,
2024-07-31,21.0,61110553234.30289,957575279.9915314,21000000.0,24548101831.548916,0.0008554632917894719,0.03900811910275146,-0.032730568695468275,66440.02,65208.0,65208.0,65951.88,-0.0113432244091423,-0.0187174249763724,0.0073742005672301,0.0003069826583064,0.0004666506810533,1.0,0.0
2024-08-01,25.9,23627831168.647472,1384732599.1811752,25900000.0,61110553234.30289,0.0004238220508444306,0.022659467569733766,-0.029778957441756806,64604.0,63463.99,63463.99,65208.0,-0.0271095023621127,-0.0178036699462232,-0.0093058324158895,0.0004286399134034,0.000459258745291,,
2024-08-02,42.8,23369343697.353886,1303929581.4792633,42800000.0,23627831168.647472,0.001811423134629161,0.05518617312660882,-0.012751363341076854,64976.01,62724.96,62724.96,63463.99,-0.0117132038820255,-0.0352586702988916,0.0235454664168661,0.0006814787423658,0.0010096474277994,,
2024-08-05,5.9,22949744578.586857,3356309789.1685486,5900000.0,23369343697.353886,0.0002524675094178215,0.14362019886543,-0.1522754827490789,50574.0,53604.41,53604.41,59256.66,-0.1002468379498908,0.058193730568265,-0.1584405685181559,0.0039396659417115,0.0052411185390791,,
2024-08-06,0.0,23936501624.125416,1403045234.3696594,0.0,22949744578.586857,0.0,0.06113554900644793,0.0610780287469477,55352.93,56748.0,56748.0,53604.41,0.0569890726380738,0.0248908198334545,0.0320982528046193,0.0007529896980056,0.00133648414473,,
2024-08-07,66.0,37528914466.24899,1453700217.9685593,66000000.0,23936501624.125416,0.0027572951568444366,0.06073152379558197,-0.09377143149266431,57275.52,54831.0,54831.0,56748.0,-0.0343646860093242,-0.0436175798627318,0.0092528938534076,0.0006190890293173,0.0015233555273109,,
2024-08-08,377.5,41140458272.915054,1751361453.1780243,377500000.0,37528914466.24899,0.010058910719080306,0.04666698938902382,0.086177272491794,57841.19,59426.79,59426.79,54831.0,0.0804894073547086,0.027043983159022,0.0534454241956866,0.0005023825364082,0.0010484058931158,,
2024-08-09,9.6,27563873021.207947,757969868.7343597,9600000.0,41140458272.915054,0.0002333469388288314,0.018423952978505628,0.021413674406808,60307.53,60715.32,60715.32,59426.79,0.0214509202229988,0.0067390834594034,0.0147118367635954,0.0005425617704523,0.0006607339027508,,
2024-08-12,48.8,38322477996.40199,1001580696.987915,48800000.0,27563873021.207947,0.0017704333481166723,0.03633671858150296,-0.021510451051896452,59571.38,59064.01,59064.01,59608.49,-0.0091762425260239,-0.0085534863307143,-0.0006227561953096,0.0008721234506473,0.0008447093583305,,
2024-08-13,73.7,38373539486.49656,925416531.2540054,73700000.0,38322477996.40199,0.001923153299400929,0.024148139150628273,0.02968824960612043,58990.74,60856.39,60856.39,59064.01,0.0298950551807985,0.0311363438101482,-0.0012412886293496,0.0003504615935265,0.0004096445950611,,
2024-08-14,6.1,23093892383.670547,677475247.3594666,6100000.0,38373539486.49656,0.00015896370472019025,0.017654750028932475,-0.03129606893109663,60861.99,58941.14,58941.14,60856.39,-0.0319775074195907,-0.0320695231037288,9.20156841381567e-05,0.000467312207483,0.0005637053270469,0.0,1.0
2024-08-15,22.4,39622714560.01105,1408377634.8937988,22400000.0,23093892383.670547,0.0009699534243884677,0.06098485311595407,-0.042551321925250254,59148.72,57088.73,57088.73,58941.14,-0.031932594674355,-0.0354482261401143,0.0035156314657592,0.0005860558238664,0.0007595958742969,,
2024-08-16,108.8,41594923019.1364,1244595039.1235352,108800000.0,39622714560.01105,0.0027458996994064017,0.03141115021886042,0.04702909780705051,58406.4,59667.89,59667.89,57088.73,0.0441872956041894,0.021368546884925,0.0228187487192644,0.0004760403189902,0.0004716906961757,,
2024-08-19,96.60000000000001,70455360600.25516,727410155.6245804,96600000.00000001,41594923019.1364,0.002322398816691106,0.017487955327863545,-0.05135491905943863,58728.97,58943.5,58943.5,59704.57,-0.0128292089132496,0.0036462264738852,-0.0164754353871348,0.0002571076806633,0.0003620057570354,,
2024-08-20,107.3,39019521690.65847,1048347768.5489655,107300000.0,70455360600.25516,0.001522950121691825,0.014879602625228333,0.008850767639335542,60559.98,59473.56,59473.56,58943.5,0.0089524860729044,-0.0181024348359585,0.0270549209088629,0.0004107493412427,0.0002760015692424,,
2024-08-21,35.1,43175635565.99269,1216853560.0513458,35100000.0,39019521690.65847,0.0008995497248343557,0.031185763108487016,0.03517381473942269,59473.99,61637.0,61637.0,59473.56,0.0357304955303141,0.0357232654528556,7.230077458529605e-06,0.0003738344019777,0.0004414862599275,,
2024-08-22,100.7,39641436411.17238,733401342.5531387,100700000.0,43175635565.99269,0.0023323339350982573,0.016986463150777627,-0.02186873295348992,60905.37,60292.0,60292.0,61637.0,-0.0220629146242209,-0.0101219232200769,-0.0119409914041439,0.0002216195686575,0.0002178539219423,,
2024-08-23,236.8,44955715525.90754,2786506207.81498,236800000.0,39641436411.17238,0.005973547414978668,0.07029276585521615,0.054898890999758386,61058.8,63619.74,63619.74,60292.0,0.0537243745991961,0.0410864652343899,0.0126379093648061,0.0004720115479571,0.0004102402347031,,
2024-08-26,234.7,63800226983.33664,935190783.7142944,234700000.0,44955715525.90754,0.005220693236764181,0.020802489133452968,0.038165881392804246,63757.0,63305.99,63305.99,64187.27,-0.0138249510050789,-0.0070990285070075,-0.0067259224980713,0.0002174923883089,0.0002907364437853,,
2024-08-27,0.0,37221986960.423874,958098866.437149,0.0,63800226983.33664,0.0,0.015017170184792376,-0.02154664765388521,62410.01,62049.16,62049.16,63305.99,-0.0200529793358858,-0.0057987050874696,-0.0142542742484162,0.0001615070631179,0.0011157685355466,,
2024-08-28,0.0,22965625509.786816,1240123367.509079,0.0,37221986960.423874,0.0,0.03331695776551733,-0.05253116237173327,59836.42,58925.27,58925.27,62049.16,-0.0516569431816198,-0.0153444747657729,-0.0363124684158469,0.0004503826489631,0.0005660403286795,,
2024-08-29,5.3,5878910970.233416,173203185.1047516,5300000.0,22965625509.786816,0.00023077969279527795,0.0075418448772902325,-0.04635781164501807,60250.0,59284.0,59284.0,58925.27,0.0060694241870869,-0.0161631172760957,0.0222325414631827,0.0003274252273833,0.0003538363672458,,
2024-08-30,0.0,22880123473.139206,789648943.863678,0.0,5878910970.233416,0.0,0.1343189151633514,-0.004806102379358855,59558.0,58812.01,58812.01,59284.0,-0.0079933693459456,-0.0126045419196653,0.0046111725737197,0.00039879937582,0.0002372182789356,,
2024-09-03,0.0,20945834649.17628,787596389.2116547,0.0,22880123473.139206,0.0,0.03442273334478621,-0.011684208911216779,59014.0,58096.0,58096.0,58463.01,-0.006297431882706,-0.0156778892209558,0.0093804573382498,0.0002342148206347,0.0005559719388042,,
2024-09-04,9.5,29048299053.957138,817201590.5521393,9500000.0,20945834649.17628,0.0004535507970494553,0.03901499292052688,-0.010195471642730214,56396.0,58041.99,58041.99,58096.0,-0.0009301005449399,0.0287684801239253,-0.0296985806688652,0.000415817000963,0.0003322426376921,,
2024-09-05,0.0,26115556902.33028,756034812.3119354,0.0,29048299053.957138,0.0,0.026026818675599656,-0.03594816008700279,56657.99,56050.99,56050.99,58041.99,-0.034904901963786,-0.0107712068481356,-0.0241336951156504,0.0004221828985277,0.0004768880475353,,
2024-09-06,0.0,20943257898.950237,1262694311.896515,0.0,26115556902.33028,0.0,0.04835027323441244,-0.0452763998000468,56858.16,53585.99,53585.99,56050.99,-0.0449741588493745,-0.0592720922024669,0.0142979333530924,0.0008228752910947,0.0008468648233423,,
2024-09-09,60.5,20157183104.856728,617217366.2466049,60500000.0,20943257898.950237,0.0028887578184783043,0.029470933759429205,-0.03599731978233846,55349.33,57011.29,57011.29,54345.01,0.0478965213719796,0.0295847641030136,0.018311757268966,0.0004147241104639,0.000381237736625,,
2024-09-10,75.9,73244060359.55736,689929140.2551651,75900000.0,20157183104.856728,0.003765407081196402,0.034227458105936026,-0.009128151988186714,56912.95,57942.71,57942.71,57011.29,0.0162054453740224,0.0179318562664744,-0.001726410892452,0.0003035344649297,0.0004261619598349,,
2024-09-11,15.2,37262947440.37394,1020332617.2691345,15200000.0,73244060359.55736,0.0002075253600822064,0.013930585118578764,-0.006067027383329241,56712.0,57546.07,57546.07,57942.71,-0.0068689193794048,0.0146000158385827,-0.0214689352179875,0.0004485810581407,0.0004773535109757,0.0,1.0
2024-09-12,40.3,41637412090.61267,765250631.644249,40300000.0,37262947440.37394,0.0010815032832409669,0.020536502993188065,0.013296437546689849,57590.97,58325.99,58325.99,57546.07,0.013461947225548,0.0126820070381664,0.0007799401873815,0.0003309251746402,0.0002899353889866,,
2024-09-13,263.2,75862207809.94043,1800350072.5578308,263200000.0,41637412090.61267,0.006321238203450679,0.043238760099687544,0.02700265417260471,57702.68,59662.21,59662.21,58325.99,0.0226510300287267,0.0333952020697735,-0.0107441720410467,0.0002642406495742,0.0001666416254339,,
2024-09-16,30.8,41577090719.59796,931424914.0447617,30800000.0,75862207809.94043,0.00040599925693125154,0.012277851395760651,-0.03105107814395906,58423.95,57874.15,57874.15,59856.0,-0.0336708521322986,-0.0094550830312709,-0.0242157691010276,0.0002436965351081,0.000228531313326,,
2024-09-17,186.8,76260613840.51819,2217837058.7436676,186800000.0,41577090719.59796,0.004492858850077,0.053342766902597594,0.020555018756826568,59300.01,59862.6,59862.6,57874.15,0.0337811106887249,0.0094424615244868,0.024338649164238,0.0004246014519361,0.0002815371632067,,
2024-09-18,0.0,36319765564.23748,1263110511.3391876,0.0,76260613840.51819,0.0,0.016563078209424032,0.0013544503481002302,59915.25,59951.11,59951.11,59862.6,0.0014774605694229,0.0005983330280461,0.0008791275413767,0.0006694110102661,0.0004566456962803,1.0,0.0
2024-09-19,148.8,80622745240.90718,1400513181.7480087,148800000.0,36319765564.23748,0.004096942744215205,0.03856063385846945,0.0545703516176958,63123.92,63241.97,63241.97,59951.11,0.0534387662945896,0.0018683844879554,0.0515703818066341,0.0002537791051838,0.0003157541075031,,
2024-09-20,78.6,80167743214.32097,918798077.2655487,78600000.0,80622745240.90718,0.0009749109852949927,0.01139626385234225,-0.0066184414970431454,62929.37,62879.99,62879.99,63241.97,-0.0057401739383695,-0.0007849972774005,-0.004955176660969,0.0002671111311165,0.00027728333229,,
2024-09-23,36.4,45895058387.03032,837749401.8003464,36400000.0,80167743214.32097,0.0004540479567035834,0.010449956157063093,0.007252861242508897,63308.0,63272.7,63272.7,63178.0,0.001497817215794,-0.0005577469695633,0.0020555641853574,0.0001781407095636,0.0003155121005996,,
2024-09-24,133.10000000000002,82242365705.11473,1092342218.9273834,133100000.00000003,45895058387.03032,0.0029000943604336566,0.023800867834522094,0.01956552915443841,63440.0,64349.01,64349.01,63272.7,0.0168675928069332,0.0142269719818142,0.0026406208251189,0.0001796403531416,0.0002329404992331,,
2024-09-25,186.5,63659472333.63591,628147953.1866074,186500000.0,82242365705.11473,0.0022676876862796932,0.007637766105110255,-0.01808353094981062,63544.81,63229.86,63229.86,64349.01,-0.0175448913791941,-0.0049686683932695,-0.0125762229859246,0.0001271522420636,0.0002020360283846,,
2024-09-26,370.5,47612600779.64166,2200524161.401367,370500000.0,63659472333.63591,0.0058200293910422194,0.03456711280716461,0.017465304310926043,64337.59,64818.64,64818.64,63229.86,0.0248165583854323,0.0074491524636203,0.0173674059218119,0.0002794222432549,0.0002157966406919,,
2024-09-27,494.4,85003382229.41016,1820637859.3322754,494400000.0,47612600779.64166,0.010383805797296353,0.03823857192255604,0.02552085697179303,65605.99,65710.83,65710.83,64818.64,0.0136705357739183,0.0015967493315034,0.0120737864424149,0.0001263497826273,0.0001666252588539,,
2024-09-30,80.5,74352915046.28676,1189823755.8418274,80500000.0,85003382229.41016,0.000947021140673482,0.013997369570903528,-0.03399839624216655,63904.0,63505.5,63505.5,65949.58,-0.0377639943610062,-0.0062554409123213,-0.0315085534486849,0.0001615678060261,0.0003071360251437,,
2024-10-01,40.8,24758597396.95515,1576434960.5499268,40800000.0,74352915046.28676,0.0005487343700593428,0.021202059926884537,-0.027677856056630288,63417.34,61708.0,61708.0,63505.5,-0.0287129341713902,-0.027323743476036,-0.0013891906953542,0.0005252852648117,0.0004387996687761,,
2024-10-02,21.1,15275223829.181595,259753582.57217407,21100000.0,24758597396.95515,0.0008522292140262723,0.010491449834881154,-0.0488061248799821,60819.91,60302.0,60302.0,61708.0,-0.0230483114707284,-0.0085519317927698,-0.0144963796779586,0.0004683021848312,0.0004665785112717,,
2024-10-03,41.0,61922198673.78735,890227871.478653,41000000.0,15275223829.181595,0.0026840850555442677,0.05827920306987403,-0.0276921904655528,60519.99,60989.24,60989.24,60302.0,0.0113321844925705,0.0077237314860269,0.0036084530065435,0.00038032083318,0.0004164152601466,,
2024-10-04,39.5,46570268855.892624,1059737550.6843567,39500000.0,61922198673.78735,0.0006378972459955782,0.01711401683695318,0.019556973748232703,61523.02,62335.13,62335.13,60989.24,0.0218276961289634,0.0131137375810534,0.00871395854791,0.0002032100976393,0.0001888816118721,,
2024-10-07,235.20000000000002,82449995031.17206,1188431150.756073,235200000.00000003,46570268855.892624,0.005050432513666704,0.025519095765445608,0.02514661534399123,63114.01,63368.0,63368.0,62648.01,0.0114270850913396,0.0040162287333474,0.0074108563579921,0.0002315772605224,0.0003237943929728,,
2024-10-08,39.6,33672246797.462036,1037345130.4601669,39600000.0,82449995031.17206,0.00048029111445098736,0.012581506282298446,-0.018350201946448687,62573.99,62272.72,62272.72,63368.0,-0.0174355534864517,-0.0048262478808071,-0.0126093056056445,0.0002416768451628,0.000198091458064,,
2024-10-09,13.9,71770829947.08687,856410117.1684265,13900000.0,33672246797.462036,0.0004128028665152121,0.025433708725162242,-0.03187072493535226,61899.98,60997.49,60997.49,62272.72,-0.0206907328897824,-0.0146871408029768,-0.0060035920868056,0.0001712985369613,0.0002364200623161,,
2024-10-10,0.0,2783204285.2606354,34620493.630981445,0.0,71770829947.08687,0.0,0.00048237555085409276,-0.021496193943052442,61051.6,59757.5,59757.5,60997.49,-0.020538009838926,-0.0214247022926792,0.0008866924537531,0.0002766975358638,0.0002274273170456,0.0,1.0
2024-10-11,275.7,47688824960.756424,1861158398.9427567,275700000.0,2783204285.2606354,0.0990584850203268,0.6687106687781156,0.034115294880853,61443.99,63024.0,63024.0,59757.5,0.0532209002817318,0.0253895780914853,0.0278313221902465,0.000205524415133,0.0001703787704557,,
2024-10-14,551.2,86678786869.84276,2563828063.582611,551200000.0,47688824960.756424,0.011558263397212819,0.053761611146687066,0.06028665592776178,64790.0,65927.93,65927.93,62688.19,0.0503891030555289,0.0174109052343037,0.0329781978212251,0.0001830571985823,0.0003226706006675,,
2024-10-15,357.6,88408617922.39455,2994509756.4346313,357600000.0,86678786869.84276,0.004125576890421571,0.03454720427653424,0.015924057855130236,65830.0,66945.48,66945.48,65927.93,0.015316381092447,0.0168028953088314,-0.0014865142163844,0.0007064783698589,0.0003543414936085,,
2024-10-16,458.5,89822108266.64766,1526101808.5784912,458500000.0,88408617922.39455,0.005186145997695306,0.01726191229364212,0.01080181556956409,67862.01,67724.01,67724.01,66945.48,0.0115622131354994,-0.0020356087987917,0.0135978219342912,0.0003142421858605,0.0002962872168907,,
2024-10-17,470.5,89022942607.24387,1418005934.819603,470500000.0,89822108266.64766,0.005238131336254817,0.015786825339370602,-0.013627001905601226,66886.0,66887.39,66887.39,67724.01,-0.0124303108404655,2.0781412507274744e-05,-0.0124510922529728,0.000211338345322,0.0002153961506125,,
2024-10-18,273.70000000000005,91708837951.47517,2182344616.86306,273700000.00000006,89022942607.24387,0.0030744883508010312,0.024514406656846243,0.027096122554439085,67803.99,68593.99,68593.99,66887.39,0.0251944624808214,0.0115838787921672,0.0136105836886542,0.0001833973302789,0.0001488794771287,,
2024-10-21,334.9,43570351825.641754,1402367151.393509,334900000.0,91708837951.47517,0.0036517745451883463,0.01529151587478981,-0.012928733032393471,67861.33,67729.71,67729.71,68494.75,-0.0112321684843703,-0.0019414268279254,-0.0092907416564448,0.0001713000610675,0.0002251450886705,,
2024-10-22,55.6,85053388452.31119,1305208108.2683563,55600000.0,43570351825.641754,0.0012760971089354075,0.02995633621439392,-0.010747066154419789,67074.24,67458.21,67458.21,67729.71,-0.0040166364719179,0.0057082293915293,-0.0097248658634472,0.0001988945668443,0.0001695452565848,,
2024-10-23,317.5,79657002455.38559,1343351056.047821,317500000.0,85053388452.31119,0.0037329494541892346,0.015794209736876366,-0.015340984155766067,66515.98,66406.0,66406.0,67458.21,-0.0157208811931292,-0.001654805700265,-0.0140660754928641,0.0001825780194875,0.000217796427863,,
2024-10-24,195.1,54539521281.29361,1349093771.72966,195100000.0,79657002455.38559,0.0024492510888703338,0.016936285952829602,0.023388308549195713,67608.96,68314.0,68314.0,66406.0,0.0283273097638622,0.0103742049652973,0.0179531047985648,0.0001318256329966,0.0001963533314266,,
2024-10-25,396.1,90483438336.21277,2792922141.2166595,396100000.0,54539521281.29361,0.007262623336150504,0.05120914294080168,-0.011174783424329308,68058.9,66867.03,66867.03,68314.0,-0.0214087030658177,-0.0176674861884685,-0.0037412168773492,0.0003825750401801,0.0003721367860381,,
