date,ticker,nav_per_share
2024-07-11 00:00:00-04:00,ARKB,19.123332977294922
2024-07-12 00:00:00-04:00,ARKB,19.206666946411133
2024-07-15 00:00:00-04:00,ARKB,21.15333366394043
2024-07-16 00:00:00-04:00,ARKB,21.74333381652832
2024-07-17 00:00:00-04:00,ARKB,21.530000686645508
2024-07-18 00:00:00-04:00,ARKB,21.18666648864746
2024-07-19 00:00:00-04:00,ARKB,22.433332443237305
2024-07-22 00:00:00-04:00,ARKB,22.770000457763672
2024-07-23 00:00:00-04:00,ARKB,21.836666107177734
2024-07-24 00:00:00-04:00,ARKB,21.873332977294922
2024-07-25 00:00:00-04:00,ARKB,21.540000915527344
2024-07-26 00:00:00-04:00,ARKB,22.68000030517578
2024-07-29 00:00:00-04:00,ARKB,22.42333221435547
2024-07-30 00:00:00-04:00,ARKB,21.946666717529297
2024-07-31 00:00:00-04:00,ARKB,21.72333335876465
2024-08-01 00:00:00-04:00,ARKB,21.066667556762695
2024-08-02 00:00:00-04:00,ARKB,20.82666778564453
2024-08-05 00:00:00-04:00,ARKB,17.81333351135254
2024-08-06 00:00:00-04:00,ARKB,18.90333366394043
2024-08-07 00:00:00-04:00,ARKB,18.226667404174805
2024-08-08 00:00:00-04:00,ARKB,19.793333053588867
2024-08-09 00:00:00-04:00,ARKB,20.239999771118164
2024-08-12 00:00:00-04:00,ARKB,19.65999984741211
2024-08-13 00:00:00-04:00,ARKB,20.273332595825195
2024-08-14 00:00:00-04:00,ARKB,19.6200008392334
2024-08-15 00:00:00-04:00,ARKB,19.00666618347168
2024-08-16 00:00:00-04:00,ARKB,19.899999618530273
2024-08-19 00:00:00-04:00,ARKB,19.643333435058594
2024-08-20 00:00:00-04:00,ARKB,19.833332061767578
2024-08-21 00:00:00-04:00,ARKB,20.549999237060547
2024-08-22 00:00:00-04:00,ARKB,20.079999923706055
2024-08-23 00:00:00-04:00,ARKB,21.219999313354492
2024-08-26 00:00:00-04:00,ARKB,21.09666633605957
2024-08-27 00:00:00-04:00,ARKB,20.69333267211914
2024-08-28 00:00:00-04:00,ARKB,19.610000610351562
2024-08-29 00:00:00-04:00,ARKB,19.739999771118164
2024-08-30 00:00:00-04:00,ARKB,19.543333053588867
2024-09-03 00:00:00-04:00,ARKB,19.316667556762695
2024-09-04 00:00:00-04:00,ARKB,19.333332061767578
2024-09-05 00:00:00-04:00,ARKB,18.663333892822266
2024-09-06 00:00:00-04:00,ARKB,17.816667556762695
2024-09-09 00:00:00-04:00,ARKB,19.036666870117188
2024-09-10 00:00:00-04:00,ARKB,19.316667556762695
2024-09-11 00:00:00-04:00,ARKB,19.19333267211914
2024-09-12 00:00:00-04:00,ARKB,19.46666717529297
2024-09-13 00:00:00-04:00,ARKB,19.90999984741211
2024-09-16 00:00:00-04:00,ARKB,19.299999237060547
2024-09-17 00:00:00-04:00,ARKB,19.96666717529297
2024-09-18 00:00:00-04:00,ARKB,20.003332138061523
2024-09-19 00:00:00-04:00,ARKB,21.06999969482422
2024-09-20 00:00:00-04:00,ARKB,20.92333221435547
2024-09-23 00:00:00-04:00,ARKB,21.083332061767578
2024-09-24 00:00:00-04:00,ARKB,21.42333221435547
2024-09-25 00:00:00-04:00,ARKB,21.046667098999023
2024-09-26 00:00:00-04:00,ARKB,21.56333351135254
2024-09-27 00:00:00-04:00,ARKB,21.886667251586914
2024-09-30 00:00:00-04:00,ARKB,21.156667709350586
2024-10-01 00:00:00-04:00,ARKB,20.56333351135254
2024-10-02 00:00:00-04:00,ARKB,20.043333053588867
2024-10-03 00:00:00-04:00,ARKB,20.323333740234375
2024-10-04 00:00:00-04:00,ARKB,20.793333053588867
2024-10-07 00:00:00-04:00,ARKB,21.123332977294922
2024-10-08 00:00:00-04:00,ARKB,20.726667404174805
2024-10-09 00:00:00-04:00,ARKB,20.303333282470703
2024-10-10 00:00:00-04:00,ARKB,19.873332977294922
2024-10-11 00:00:00-04:00,ARKB,21.02666664123535
2024-10-14 00:00:00-04:00,ARKB,21.959999084472656
2024-10-15 00:00:00-04:00,ARKB,22.32666778564453
2024-10-16 00:00:00-04:00,ARKB,22.573333740234375
2024-10-17 00:00:00-04:00,ARKB,22.26333236694336
2024-10-18 00:00:00-04:00,ARKB,22.8700008392334
2024-10-21 00:00:00-04:00,ARKB,22.559999465942383
2024-10-22 00:00:00-04:00,ARKB,22.459999084472656
2024-10-23 00:00:00-04:00,ARKB,22.100000381469727
2024-10-24 00:00:00-04:00,ARKB,22.729999542236328
2024-10-25 00:00:00-04:00,ARKB,22.22333335876465
2024-10-28 00:00:00-04:00,ARKB,23.196666717529297
2024-10-29 00:00:00-04:00,ARKB,24.163333892822266
2024-10-30 00:00:00-04:00,ARKB,23.90999984741211
2024-10-31 00:00:00-04:00,ARKB,23.286666870117188
2024-11-01 00:00:00-04:00,ARKB,23.02666664123535
2024-11-04 00:00:00-05:00,ARKB,22.3799991607666
2024-11-05 00:00:00-05:00,ARKB,23.113332748413086
2024-11-06 00:00:00-05:00,ARKB,25.363332748413086
2024-11-07 00:00:00-05:00,ARKB,25.483333587646484
2024-11-08 00:00:00-05:00,ARKB,25.586666107177734
2024-11-11 00:00:00-05:00,ARKB,28.976667404174805
2024-11-12 00:00:00-05:00,ARKB,29.85333251953125
2024-11-13 00:00:00-05:00,ARKB,29.856666564941406
2024-11-14 00:00:00-05:00,ARKB,29.093332290649414
2024-11-15 00:00:00-05:00,ARKB,30.5
2024-11-18 00:00:00-05:00,ARKB,30.503332138061523
2024-11-19 00:00:00-05:00,ARKB,30.81333351135254
2024-11-20 00:00:00-05:00,ARKB,31.433332443237305
2024-11-21 00:00:00-05:00,ARKB,32.70333480834961
2024-11-22 00:00:00-05:00,ARKB,32.99333190917969
2024-11-25 00:00:00-05:00,ARKB,31.566667556762695
2024-11-26 00:00:00-05:00,ARKB,30.253332138061523
2024-11-27 00:00:00-05:00,ARKB,32.206668853759766
2024-11-29 00:00:00-05:00,ARKB,32.323333740234375
2024-12-02 00:00:00-05:00,ARKB,31.8799991607666
2024-12-03 00:00:00-05:00,ARKB,31.82666778564453
2024-12-04 00:00:00-05:00,ARKB,32.956668853759766
2024-12-05 00:00:00-05:00,ARKB,32.98666763305664
2024-12-06 00:00:00-05:00,ARKB,33.82500076293945
2024-12-09 00:00:00-05:00,ARKB,32.026668548583984
2024-12-10 00:00:00-05:00,ARKB,32.12333297729492
2024-12-11 00:00:00-05:00,ARKB,33.83333206176758
2024-12-12 00:00:00-05:00,ARKB,33.34000015258789
2024-12-13 00:00:00-05:00,ARKB,33.849998474121094
2024-12-16 00:00:00-05:00,ARKB,35.233333587646484
2024-12-17 00:00:00-05:00,ARKB,35.5099983215332
2024-12-18 00:00:00-05:00,ARKB,33.439998626708984
2024-12-19 00:00:00-05:00,ARKB,32.05666732788086
2024-12-20 00:00:00-05:00,ARKB,32.099998474121094
2024-12-23 00:00:00-05:00,ARKB,30.956666946411133
2024-12-24 00:00:00-05:00,ARKB,32.92333221435547
2024-12-26 00:00:00-05:00,ARKB,31.790000915527344
2024-12-27 00:00:00-05:00,ARKB,31.426666259765625
2024-12-30 00:00:00-05:00,ARKB,31.366666793823242
2024-12-31 00:00:00-05:00,ARKB,31.09000015258789
2025-01-02 00:00:00-05:00,ARKB,32.42333221435547
2025-01-03 00:00:00-05:00,ARKB,32.746665954589844
2025-01-06 00:00:00-05:00,ARKB,34.026668548583984
2025-01-07 00:00:00-05:00,ARKB,32.063331604003906
2025-01-08 00:00:00-05:00,ARKB,31.25
2025-01-10 00:00:00-05:00,ARKB,31.530000686645508
2025-01-13 00:00:00-05:00,ARKB,31.15333366394043
2025-01-14 00:00:00-05:00,ARKB,32.099998474121094
2025-01-15 00:00:00-05:00,ARKB,33.133331298828125
2025-01-16 00:00:00-05:00,ARKB,33.41666793823242
2025-01-17 00:00:00-05:00,ARKB,34.87333297729492
2025-01-21 00:00:00-05:00,ARKB,35.36000061035156
2025-01-22 00:00:00-05:00,ARKB,34.71666717529297
2025-01-23 00:00:00-05:00,ARKB,34.383331298828125
2025-01-24 00:00:00-05:00,ARKB,34.913333892822266
2025-01-27 00:00:00-05:00,ARKB,33.706668853759766
2025-01-28 00:00:00-05:00,ARKB,33.66999816894531
2025-01-29 00:00:00-05:00,ARKB,34.709999084472656
2025-01-30 00:00:00-05:00,ARKB,34.926666259765625
2025-01-31 00:00:00-05:00,ARKB,33.776668548583984
2025-02-03 00:00:00-05:00,ARKB,33.689998626708984
2025-02-04 00:00:00-05:00,ARKB,32.86000061035156
2025-02-05 00:00:00-05:00,ARKB,32.383331298828125
2025-02-06 00:00:00-05:00,ARKB,32.26333236694336
2025-02-07 00:00:00-05:00,ARKB,31.863332748413086
2025-02-10 00:00:00-05:00,ARKB,32.40999984741211
2025-02-11 00:00:00-05:00,ARKB,31.69333267211914
2025-02-12 00:00:00-05:00,ARKB,32.266666412353516
2025-02-13 00:00:00-05:00,ARKB,32.02333450317383
2025-02-14 00:00:00-05:00,ARKB,32.380001068115234
2025-02-18 00:00:00-05:00,ARKB,31.31999969482422
2025-02-19 00:00:00-05:00,ARKB,31.98666763305664
2025-02-20 00:00:00-05:00,ARKB,32.77000045776367
2025-02-21 00:00:00-05:00,ARKB,31.553333282470703
2025-02-24 00:00:00-05:00,ARKB,31.26333236694336
2025-02-25 00:00:00-05:00,ARKB,29.286666870117188
2025-02-26 00:00:00-05:00,ARKB,28.040000915527344
2025-02-27 00:00:00-05:00,ARKB,27.696666717529297
2025-02-28 00:00:00-05:00,ARKB,28.020000457763672
2025-03-03 00:00:00-05:00,ARKB,28.613332748413086
2025-03-04 00:00:00-05:00,ARKB,28.883333206176758
2025-03-05 00:00:00-05:00,ARKB,30.09000015258789
2025-03-06 00:00:00-05:00,ARKB,29.6200008392334
2025-03-07 00:00:00-05:00,ARKB,28.963333129882812
2025-03-10 00:00:00-04:00,ARKB,26.350000381469727
2025-03-11 00:00:00-04:00,ARKB,27.6299991607666
2025-03-12 00:00:00-04:00,ARKB,27.579999923706055
2025-03-13 00:00:00-04:00,ARKB,26.656667709350586
2025-03-14 00:00:00-04:00,ARKB,28.143333435058594
2025-03-17 00:00:00-04:00,ARKB,28.1200008392334
2025-03-18 00:00:00-04:00,ARKB,27.376667022705078
2025-03-19 00:00:00-04:00,ARKB,28.42333221435547
2025-03-20 00:00:00-04:00,ARKB,28.0
2025-03-21 00:00:00-04:00,ARKB,27.90833282470703
2025-03-24 00:00:00-04:00,ARKB,29.350000381469727
2025-03-25 00:00:00-04:00,ARKB,29.32666778564453
2025-03-26 00:00:00-04:00,ARKB,28.770000457763672
2025-03-27 00:00:00-04:00,ARKB,28.946666717529297
2025-03-28 00:00:00-04:00,ARKB,27.856666564941406
2025-03-31 00:00:00-04:00,ARKB,27.399999618530273
2025-04-01 00:00:00-04:00,ARKB,28.26333236694336
2025-04-02 00:00:00-04:00,ARKB,28.920000076293945
2025-04-03 00:00:00-04:00,ARKB,27.253332138061523
2025-04-04 00:00:00-04:00,ARKB,27.92333221435547
2025-04-07 00:00:00-04:00,ARKB,25.963333129882812
2025-04-08 00:00:00-04:00,ARKB,25.51333236694336
2025-04-09 00:00:00-04:00,ARKB,27.35333251953125
2025-04-10 00:00:00-04:00,ARKB,26.456666946411133
2025-04-11 00:00:00-04:00,ARKB,27.8799991607666
2025-04-14 00:00:00-04:00,ARKB,28.25
2025-04-15 00:00:00-04:00,ARKB,27.94333267211914
2025-04-16 00:00:00-04:00,ARKB,28.049999237060547
2025-04-17 00:00:00-04:00,ARKB,28.23666763305664
2025-04-21 00:00:00-04:00,ARKB,29.066667556762695
2025-04-22 00:00:00-04:00,ARKB,30.43666648864746
2025-04-23 00:00:00-04:00,ARKB,31.09666633605957
2025-04-24 00:00:00-04:00,ARKB,31.139999389648438
2025-04-25 00:00:00-04:00,ARKB,31.729999542236328
2025-04-28 00:00:00-04:00,ARKB,31.516666412353516
2025-04-29 00:00:00-04:00,ARKB,31.700000762939453
2025-04-30 00:00:00-04:00,ARKB,31.296667098999023
2025-05-01 00:00:00-04:00,ARKB,32.11333465576172
2025-05-02 00:00:00-04:00,ARKB,32.2599983215332
2025-05-05 00:00:00-04:00,ARKB,31.366666793823242
2025-05-06 00:00:00-04:00,ARKB,31.57666778564453
2025-05-07 00:00:00-04:00,ARKB,31.989999771118164
2025-05-08 00:00:00-04:00,ARKB,33.6966667175293
2025-05-09 00:00:00-04:00,ARKB,34.33333206176758
2025-05-12 00:00:00-04:00,ARKB,33.86333465576172
2025-05-13 00:00:00-04:00,ARKB,34.86333465576172
2025-05-14 00:00:00-04:00,ARKB,34.336666107177734
2025-05-15 00:00:00-04:00,ARKB,34.29999923706055
2025-05-16 00:00:00-04:00,ARKB,34.61000061035156
2025-05-19 00:00:00-04:00,ARKB,35.0966682434082
2025-05-20 00:00:00-04:00,ARKB,35.630001068115234
2025-05-21 00:00:00-04:00,ARKB,36.14666748046875
2025-05-22 00:00:00-04:00,ARKB,36.996665954589844
2025-05-23 00:00:00-04:00,ARKB,36.16666793823242
2025-05-27 00:00:00-04:00,ARKB,36.56999969482422
2025-05-28 00:00:00-04:00,ARKB,35.56666564941406
2025-05-29 00:00:00-04:00,ARKB,35.119998931884766
2025-05-30 00:00:00-04:00,ARKB,34.776668548583984
2025-06-02 00:00:00-04:00,ARKB,34.75
2025-06-03 00:00:00-04:00,ARKB,35.33000183105469
2025-06-04 00:00:00-04:00,ARKB,34.90999984741211
2025-06-05 00:00:00-04:00,ARKB,33.87333297729492
2025-06-06 00:00:00-04:00,ARKB,34.66999816894531
2025-06-09 00:00:00-04:00,ARKB,36.116668701171875
2025-06-10 00:00:00-04:00,ARKB,36.413333892822266
2025-06-11 00:00:00-04:00,ARKB,36.143333435058594
2025-06-12 00:00:00-04:00,ARKB,35.5099983215332
2025-06-13 00:00:00-04:00,ARKB,34.96333312988281
2025-06-16 00:00:00-04:00,ARKB,36.150001525878906
2025-06-17 00:00:00-04:00,ARKB,34.81999969482422
2025-06-18 00:00:00-04:00,ARKB,34.52000045776367
2025-06-20 00:00:00-04:00,ARKB,34.34000015258789
2025-06-23 00:00:00-04:00,ARKB,34.31999969482422
2025-06-24 00:00:00-04:00,ARKB,35.130001068115234
2025-06-25 00:00:00-04:00,ARKB,35.84000015258789
2025-06-26 00:00:00-04:00,ARKB,35.790000915527344
2025-06-27 00:00:00-04:00,ARKB,35.529998779296875
2025-06-30 00:00:00-04:00,ARKB,35.790000915527344
2025-07-01 00:00:00-04:00,ARKB,35.02000045776367
2025-07-02 00:00:00-04:00,ARKB,36.4900016784668
2025-07-03 00:00:00-04:00,ARKB,36.33000183105469
2025-07-07 00:00:00-04:00,ARKB,35.91999816894531
2025-07-08 00:00:00-04:00,ARKB,36.17499923706055
2025-07-09 00:00:00-04:00,ARKB,37.18000030517578
2025-07-10 00:00:00-04:00,ARKB,37.720001220703125
2025-07-11 00:00:00-04:00,ARKB,39.290000915527344
2025-07-14 00:00:00-04:00,ARKB,39.869998931884766
2025-07-15 00:00:00-04:00,ARKB,38.70000076293945
2025-07-16 00:00:00-04:00,ARKB,39.650001525878906
2025-07-17 00:00:00-04:00,ARKB,39.560001373291016
2025-07-18 00:00:00-04:00,ARKB,39.02000045776367
2025-07-21 00:00:00-04:00,ARKB,38.81999969482422
2025-07-22 00:00:00-04:00,ARKB,39.65999984741211
2025-07-23 00:00:00-04:00,ARKB,39.369998931884766
2025-07-24 00:00:00-04:00,ARKB,39.56999969482422
2025-07-25 00:00:00-04:00,ARKB,38.83000183105469
2025-07-28 00:00:00-04:00,ARKB,39.25
2025-07-29 00:00:00-04:00,ARKB,39.04999923706055
2025-07-30 00:00:00-04:00,ARKB,38.84000015258789
2025-07-31 00:00:00-04:00,ARKB,38.779998779296875
2025-08-01 00:00:00-04:00,ARKB,37.59000015258789
2025-08-04 00:00:00-04:00,ARKB,38.130001068115234
2025-08-05 00:00:00-04:00,ARKB,37.790000915527344
2025-08-06 00:00:00-04:00,ARKB,38.31999969482422
2025-08-07 00:00:00-04:00,ARKB,39.099998474121094
2025-08-08 00:00:00-04:00,ARKB,38.709999084472656
2025-08-11 00:00:00-04:00,ARKB,39.54999923706055
2025-08-12 00:00:00-04:00,ARKB,39.75
2025-08-13 00:00:00-04:00,ARKB,40.84000015258789
2025-08-14 00:00:00-04:00,ARKB,39.25
2025-08-15 00:00:00-04:00,ARKB,38.880001068115234
2025-08-18 00:00:00-04:00,ARKB,38.65999984741211
2025-08-19 00:00:00-04:00,ARKB,37.58000183105469
2025-08-20 00:00:00-04:00,ARKB,37.9900016784668
2025-08-21 00:00:00-04:00,ARKB,37.27000045776367
2025-08-22 00:00:00-04:00,ARKB,38.779998779296875
2025-08-25 00:00:00-04:00,ARKB,36.81999969482422
2025-08-26 00:00:00-04:00,ARKB,36.939998626708984
2025-08-27 00:00:00-04:00,ARKB,37.25
2025-08-28 00:00:00-04:00,ARKB,37.20000076293945
2025-08-29 00:00:00-04:00,ARKB,35.959999084472656
2025-09-02 00:00:00-04:00,ARKB,36.83000183105469
2025-09-03 00:00:00-04:00,ARKB,37.29999923706055
2025-09-04 00:00:00-04:00,ARKB,36.4900016784668
2025-09-05 00:00:00-04:00,ARKB,37.099998474121094
2025-09-08 00:00:00-04:00,ARKB,37.25
2025-09-09 00:00:00-04:00,ARKB,36.9900016784668
2025-09-10 00:00:00-04:00,ARKB,37.7400016784668
2025-09-11 00:00:00-04:00,ARKB,38.04999923706055
2025-09-12 00:00:00-04:00,ARKB,38.86000061035156
2025-09-15 00:00:00-04:00,ARKB,38.34000015258789
2025-09-16 00:00:00-04:00,ARKB,38.849998474121094
2025-09-17 00:00:00-04:00,ARKB,38.439998626708984
2025-09-18 00:00:00-04:00,ARKB,39.040000915527344
2025-09-19 00:00:00-04:00,ARKB,38.25
2025-09-22 00:00:00-04:00,ARKB,37.27000045776367
2025-09-23 00:00:00-04:00,ARKB,37.09000015258789
2025-09-24 00:00:00-04:00,ARKB,37.709999084472656
2025-09-25 00:00:00-04:00,ARKB,36.34000015258789
2025-09-26 00:00:00-04:00,ARKB,36.279998779296875
2025-09-29 00:00:00-04:00,ARKB,38.02000045776367
2025-09-30 00:00:00-04:00,ARKB,38.02000045776367
2025-10-01 00:00:00-04:00,ARKB,39.04999923706055
2025-10-02 00:00:00-04:00,ARKB,40.20500183105469
2025-10-03 00:00:00-04:00,ARKB,40.83000183105469
2025-10-06 00:00:00-04:00,ARKB,41.70000076293945
2025-10-07 00:00:00-04:00,ARKB,40.40999984741211
2025-10-08 00:00:00-04:00,ARKB,41.0099983215332
2025-10-09 00:00:00-04:00,ARKB,40.220001220703125
2025-10-10 00:00:00-04:00,ARKB,38.7400016784668
2025-10-13 00:00:00-04:00,ARKB,38.5099983215332
2025-10-14 00:00:00-04:00,ARKB,37.43000030517578
2025-10-15 00:00:00-04:00,ARKB,36.97999954223633
2025-10-16 00:00:00-04:00,ARKB,35.95000076293945
2025-10-17 00:00:00-04:00,ARKB,35.380001068115234
2025-10-20 00:00:00-04:00,ARKB,36.849998474121094
2025-10-21 00:00:00-04:00,ARKB,37.18000030517578
2025-10-22 00:00:00-04:00,ARKB,35.82500076293945
2025-10-23 00:00:00-04:00,ARKB,36.630001068115234
2025-10-24 00:00:00-04:00,ARKB,36.7400016784668
2025-10-27 00:00:00-04:00,ARKB,38.18000030517578
2025-10-28 00:00:00-04:00,ARKB,37.75
2025-10-29 00:00:00-04:00,ARKB,36.72999954223633
2025-10-30 00:00:00-04:00,ARKB,35.33000183105469
2025-10-31 00:00:00-04:00,ARKB,36.47999954223633
2025-11-03 00:00:00-05:00,ARKB,35.38999938964844
2025-11-04 00:00:00-05:00,ARKB,33.45000076293945
2025-11-05 00:00:00-05:00,ARKB,34.5
2025-11-06 00:00:00-05:00,ARKB,33.5099983215332
2025-11-07 00:00:00-05:00,ARKB,34.4900016784668
2025-11-10 00:00:00-05:00,ARKB,35.209999084472656
2025-11-11 00:00:00-05:00,ARKB,34.13999938964844
2025-11-12 00:00:00-05:00,ARKB,33.72999954223633
2025-11-13 00:00:00-05:00,ARKB,32.54999923706055
2025-11-14 00:00:00-05:00,ARKB,31.309999465942383
2025-11-17 00:00:00-05:00,ARKB,30.489999771118164
2025-11-18 00:00:00-05:00,ARKB,30.81999969482422
2025-11-19 00:00:00-05:00,ARKB,29.700000762939453
2025-11-20 00:00:00-05:00,ARKB,28.670000076293945
2025-11-21 00:00:00-05:00,ARKB,28.059999465942383
2025-11-24 00:00:00-05:00,ARKB,29.59000015258789
2025-11-25 00:00:00-05:00,ARKB,29.010000228881836
2025-11-26 00:00:00-05:00,ARKB,29.860000610351562
2025-11-28 00:00:00-05:00,ARKB,30.139999389648438
2025-12-01 00:00:00-05:00,ARKB,28.389999389648438
2025-12-02 00:00:00-05:00,ARKB,30.260000228881836
2024-01-11 00:00:00-05:00,BITB,25.540000915527344
2024-01-12 00:00:00-05:00,BITB,23.959999084472656
2024-01-16 00:00:00-05:00,BITB,23.719999313354492
2024-01-17 00:00:00-05:00,BITB,23.399999618530273
2024-01-18 00:00:00-05:00,BITB,22.34000015258789
2024-01-19 00:00:00-05:00,BITB,22.729999542236328
2024-01-22 00:00:00-05:00,BITB,21.969999313354492
2024-01-23 00:00:00-05:00,BITB,21.389999389648438
2024-01-24 00:00:00-05:00,BITB,21.600000381469727
2024-01-25 00:00:00-05:00,BITB,21.729999542236328
2024-01-26 00:00:00-05:00,BITB,22.90999984741211
2024-01-29 00:00:00-05:00,BITB,23.56999969482422
2024-01-30 00:00:00-05:00,BITB,23.780000686645508
2024-01-31 00:00:00-05:00,BITB,23.219999313354492
2024-02-01 00:00:00-05:00,BITB,23.450000762939453
2024-02-02 00:00:00-05:00,BITB,23.40999984741211
2024-02-05 00:00:00-05:00,BITB,23.1200008392334
2024-02-06 00:00:00-05:00,BITB,23.520000457763672
2024-02-07 00:00:00-05:00,BITB,24.100000381469727
2024-02-08 00:00:00-05:00,BITB,24.850000381469727
2024-02-09 00:00:00-05:00,BITB,25.950000762939453
2024-02-12 00:00:00-05:00,BITB,27.399999618530273
2024-02-13 00:00:00-05:00,BITB,26.989999771118164
2024-02-14 00:00:00-05:00,BITB,28.260000228881836
2024-02-15 00:00:00-05:00,BITB,28.229999542236328
2024-02-16 00:00:00-05:00,BITB,28.34000015258789
2024-02-20 00:00:00-05:00,BITB,28.3700008392334
2024-02-21 00:00:00-05:00,BITB,27.81999969482422
2024-02-22 00:00:00-05:00,BITB,28.420000076293945
2024-02-23 00:00:00-05:00,BITB,27.899999618530273
2024-02-26 00:00:00-05:00,BITB,29.770000457763672
2024-02-27 00:00:00-05:00,BITB,31.149999618530273
2024-02-28 00:00:00-05:00,BITB,32.970001220703125
2024-02-29 00:00:00-05:00,BITB,33.83000183105469
2024-03-01 00:00:00-05:00,BITB,34.43000030517578
2024-03-04 00:00:00-05:00,BITB,36.95000076293945
2024-03-05 00:00:00-05:00,BITB,33.810001373291016
2024-03-06 00:00:00-05:00,BITB,36.599998474121094
2024-03-07 00:00:00-05:00,BITB,36.959999084472656
2024-03-08 00:00:00-05:00,BITB,37.849998474121094
2024-03-11 00:00:00-04:00,BITB,39.36000061035156
2024-03-12 00:00:00-04:00,BITB,38.9900016784668
2024-03-13 00:00:00-04:00,BITB,40.15999984741211
2024-03-14 00:00:00-04:00,BITB,37.83000183105469
2024-03-15 00:00:00-04:00,BITB,37.709999084472656
2024-03-18 00:00:00-04:00,BITB,36.5
2024-03-19 00:00:00-04:00,BITB,35.13999938964844
2024-03-20 00:00:00-04:00,BITB,35.939998626708984
2024-03-21 00:00:00-04:00,BITB,35.54999923706055
2024-03-22 00:00:00-04:00,BITB,34.84000015258789
2024-03-25 00:00:00-04:00,BITB,38.79999923706055
2024-03-26 00:00:00-04:00,BITB,37.90999984741211
2024-03-27 00:00:00-04:00,BITB,37.459999084472656
2024-03-28 00:00:00-04:00,BITB,38.709999084472656
2024-04-01 00:00:00-04:00,BITB,38.06999969482422
2024-04-02 00:00:00-04:00,BITB,35.970001220703125
2024-04-03 00:00:00-04:00,BITB,35.91999816894531
2024-04-04 00:00:00-04:00,BITB,37.380001068115234
2024-04-05 00:00:00-04:00,BITB,36.72999954223633
2024-04-08 00:00:00-04:00,BITB,39.18000030517578
2024-04-09 00:00:00-04:00,BITB,37.63999938964844
2024-04-10 00:00:00-04:00,BITB,38.25
2024-04-11 00:00:00-04:00,BITB,38.43000030517578
2024-04-12 00:00:00-04:00,BITB,36.470001220703125
2024-04-15 00:00:00-04:00,BITB,34.5099983215332
2024-04-16 00:00:00-04:00,BITB,34.220001220703125
2024-04-17 00:00:00-04:00,BITB,33.2599983215332
2024-04-18 00:00:00-04:00,BITB,34.68000030517578
2024-04-19 00:00:00-04:00,BITB,35.11000061035156
2024-04-22 00:00:00-04:00,BITB,36.33000183105469
2024-04-23 00:00:00-04:00,BITB,36.2599983215332
2024-04-24 00:00:00-04:00,BITB,34.86000061035156
2024-04-25 00:00:00-04:00,BITB,35.290000915527344
2024-04-26 00:00:00-04:00,BITB,34.75
2024-04-29 00:00:00-04:00,BITB,34.34000015258789
2024-04-30 00:00:00-04:00,BITB,32.189998626708984
2024-05-01 00:00:00-04:00,BITB,31.020000457763672
2024-05-02 00:00:00-04:00,BITB,32.36000061035156
2024-05-03 00:00:00-04:00,BITB,33.88999938964844
2024-05-06 00:00:00-04:00,BITB,34.4900016784668
2024-05-07 00:00:00-04:00,BITB,34.36000061035156
2024-05-08 00:00:00-04:00,BITB,33.88999938964844
2024-05-09 00:00:00-04:00,BITB,34.040000915527344
2024-05-10 00:00:00-04:00,BITB,33.06999969482422
2024-05-13 00:00:00-04:00,BITB,34.439998626708984
2024-05-14 00:00:00-04:00,BITB,33.56999969482422
2024-05-15 00:00:00-04:00,BITB,36.060001373291016
2024-05-16 00:00:00-04:00,BITB,35.529998779296875
2024-05-17 00:00:00-04:00,BITB,36.619998931884766
2024-05-20 00:00:00-04:00,BITB,38.2599983215332
2024-05-21 00:00:00-04:00,BITB,37.75
2024-05-22 00:00:00-04:00,BITB,37.9640007019043
2024-05-23 00:00:00-04:00,BITB,36.630001068115234
2024-05-24 00:00:00-04:00,BITB,37.720001220703125
2024-05-28 00:00:00-04:00,BITB,37.310001373291016
2024-05-29 00:00:00-04:00,BITB,36.650001525878906
2024-05-30 00:00:00-04:00,BITB,37.470001220703125
2024-05-31 00:00:00-04:00,BITB,36.849998474121094
2024-06-03 00:00:00-04:00,BITB,37.7599983215332
2024-06-04 00:00:00-04:00,BITB,38.45000076293945
2024-06-05 00:00:00-04:00,BITB,38.88999938964844
2024-06-06 00:00:00-04:00,BITB,38.43000030517578
2024-06-07 00:00:00-04:00,BITB,37.720001220703125
2024-06-10 00:00:00-04:00,BITB,37.869998931884766
2024-06-11 00:00:00-04:00,BITB,36.7400016784668
2024-06-12 00:00:00-04:00,BITB,36.779998779296875
2024-06-13 00:00:00-04:00,BITB,36.27000045776367
2024-06-14 00:00:00-04:00,BITB,35.689998626708984
2024-06-17 00:00:00-04:00,BITB,36.36000061035156
2024-06-18 00:00:00-04:00,BITB,35.09000015258789
2024-06-20 00:00:00-04:00,BITB,35.470001220703125
2024-06-21 00:00:00-04:00,BITB,35.02000045776367
2024-06-24 00:00:00-04:00,BITB,32.31999969482422
2024-06-25 00:00:00-04:00,BITB,33.79999923706055
2024-06-26 00:00:00-04:00,BITB,33.22999954223633
2024-06-27 00:00:00-04:00,BITB,33.47999954223633
2024-06-28 00:00:00-04:00,BITB,32.689998626708984
2024-07-01 00:00:00-04:00,BITB,34.439998626708984
2024-07-02 00:00:00-04:00,BITB,33.709999084472656
2024-07-03 00:00:00-04:00,BITB,32.95000076293945
2024-07-05 00:00:00-04:00,BITB,30.81999969482422
