date,ticker,net_flow_usd,source
2024-06-18,HODL,0.0,farside
2024-06-18,IBIT,0.0,farside
2024-06-20,ARKB,0.0,farside
2024-06-20,BRRR,0.0,farside
2024-06-20,BTCW,0.0,farside
2024-06-20,EZBC,0.0,farside
2024-06-20,IBIT,1.5,farside
2024-06-21,BITB,0.0,farside
2024-06-21,BRRR,0.0,farside
2024-06-21,BTCO,0.0,farside
2024-06-21,BTCW,0.0,farside
2024-06-21,EZBC,1.9,farside
2024-06-21,HODL,0.0,farside
2024-06-21,IBIT,0.0,farside
2024-06-24,BRRR,0.0,farside
2024-06-24,BTCW,0.0,farside
2024-06-24,IBIT,0.0,farside
2024-06-25,BITB,15.2,farside
2024-06-25,BRRR,0.0,farside
2024-06-25,BTCO,0.0,farside
2024-06-25,BTCW,0.0,farside
2024-06-25,EZBC,0.0,farside
2024-06-25,FBTC,48.8,farside
2024-06-25,HODL,3.5,farside
2024-06-25,IBIT,0.0,farside
2024-06-26,BITB,0.0,farside
2024-06-26,BRRR,0.0,farside
2024-06-26,BTCO,0.0,farside
2024-06-26,BTCW,0.0,farside
2024-06-26,EZBC,0.0,farside
2024-06-26,FBTC,18.6,farside
2024-06-26,GBTC,4.3,farside
2024-06-26,HODL,3.4,farside
2024-06-26,IBIT,0.0,farside
2024-06-27,ARKB,1.8,farside
2024-06-27,BITB,8.0,farside
2024-06-27,BRRR,0.0,farside
2024-06-27,BTCO,3.1,farside
2024-06-27,BTCW,0.0,farside
2024-06-27,EZBC,3.6,farside
2024-06-27,FBTC,6.7,farside
2024-06-27,HODL,0.0,farside
2024-06-27,IBIT,0.0,farside
2024-06-28,ARKB,42.8,farside
2024-06-28,BITB,0.0,farside
2024-06-28,BRRR,0.0,farside
2024-06-28,BTCO,0.0,farside
2024-06-28,BTCW,0.0,farside
2024-06-28,EZBC,0.0,farside
2024-06-28,HODL,0.0,farside
2024-06-28,IBIT,82.4,farside
2024-07-01,ARKB,12.7,farside
2024-07-01,BITB,41.4,farside
2024-07-01,BRRR,0.0,farside
2024-07-01,BTCO,3.2,farside
2024-07-01,BTCW,0.0,farside
2024-07-01,EZBC,1.8,farside
2024-07-01,FBTC,65.0,farside
2024-07-01,GBTC,0.0,farside
2024-07-01,HODL,5.4,farside
2024-07-01,IBIT,0.0,farside
2024-07-02,ARKB,2.5,farside
2024-07-02,BRRR,0.0,farside
2024-07-02,BTCO,0.0,farside
2024-07-02,BTCW,0.0,farside
2024-07-02,EZBC,0.0,farside
2024-07-02,FBTC,5.4,farside
2024-07-02,HODL,3.5,farside
2024-07-02,IBIT,14.1,farside
2024-07-03,ARKB,0.0,farside
2024-07-03,BITB,0.0,farside
2024-07-03,BRRR,0.0,farside
2024-07-03,BTCO,0.0,farside
2024-07-03,BTCW,0.0,farside
2024-07-03,EZBC,0.0,farside
2024-07-03,FBTC,6.5,farside
2024-07-03,HODL,0.0,farside
2024-07-03,IBIT,0.0,farside
2024-07-05,ARKB,11.3,farside
2024-07-05,BITB,30.2,farside
2024-07-05,BRRR,0.0,farside
2024-07-05,BTCO,0.0,farside
2024-07-05,BTCW,0.0,farside
2024-07-05,EZBC,0.0,farside
2024-07-05,FBTC,117.4,farside
2024-07-05,HODL,12.8,farside
2024-07-05,IBIT,0.0,farside
2024-07-08,ARKB,8.4,farside
2024-07-08,BITB,11.0,farside
2024-07-08,BRRR,0.0,farside
2024-07-08,BTCO,0.0,farside
2024-07-08,BTCW,0.0,farside
2024-07-08,EZBC,0.0,farside
2024-07-08,FBTC,61.5,farside
2024-07-08,GBTC,25.1,farside
2024-07-08,HODL,1.6,farside
2024-07-08,IBIT,187.2,farside
2024-07-09,ARKB,43.3,farside
2024-07-09,BRRR,0.0,farside
2024-07-09,BTCO,0.0,farside
2024-07-09,BTCW,0.0,farside
2024-07-09,EZBC,0.0,farside
2024-07-09,FBTC,91.0,farside
2024-07-09,HODL,3.3,farside
2024-07-09,IBIT,121.0,farside
2024-07-10,ARKB,5.7,farside
2024-07-10,BITB,4.7,farside
2024-07-10,BRRR,20.7,farside
2024-07-10,BTCO,9.5,farside
2024-07-10,BTCW,0.0,farside
2024-07-10,EZBC,31.7,farside
2024-07-10,FBTC,57.8,farside
2024-07-10,HODL,3.3,farside
2024-07-10,IBIT,22.2,farside
2024-07-11,ARKB,4.3,farside
2024-07-11,BITB,7.5,farside
2024-07-11,BRRR,0.0,farside
2024-07-11,BTCO,0.0,farside
2024-07-11,BTCW,0.0,farside
2024-07-11,EZBC,0.0,farside
2024-07-11,FBTC,32.7,farside
2024-07-11,HODL,0.0,farside
2024-07-11,IBIT,72.1,farside
2024-07-12,ARKB,13.0,farside
2024-07-12,BITB,28.4,farside
2024-07-12,BRRR,0.0,farside
2024-07-12,BTCO,4.0,farside
2024-07-12,BTCW,0.0,farside
2024-07-12,EZBC,0.0,farside
2024-07-12,FBTC,115.1,farside
2024-07-12,GBTC,23.0,farside
2024-07-12,HODL,6.6,farside
2024-07-12,IBIT,120.0,farside
2024-07-15,ARKB,117.2,farside
2024-07-15,BITB,15.2,farside
2024-07-15,BRRR,0.0,farside
2024-07-15,BTCO,7.9,farside
2024-07-15,BTCW,0.0,farside
2024-07-15,EZBC,3.7,farside
2024-07-15,FBTC,36.1,farside
2024-07-15,GBTC,0.0,farside
2024-07-15,HODL,3.6,farside
2024-07-15,IBIT,117.2,farside
2024-07-16,ARKB,29.8,farside
2024-07-16,BITB,17.3,farside
2024-07-16,BRRR,2.2,farside
2024-07-16,BTCO,20.5,farside
2024-07-16,BTCW,0.0,farside
2024-07-16,EZBC,9.4,farside
2024-07-16,FBTC,61.1,farside
2024-07-16,GBTC,0.0,farside
2024-07-16,HODL,22.0,farside
2024-07-16,IBIT,260.2,farside
2024-07-17,ARKB,0.0,farside
2024-07-17,BRRR,0.0,farside
2024-07-17,BTCO,0.0,farside
2024-07-17,BTCW,0.0,farside
2024-07-17,EZBC,0.0,farside
2024-07-17,FBTC,2.8,farside
2024-07-17,HODL,0.0,farside
2024-07-17,IBIT,110.4,farside
2024-07-18,BITB,0.0,farside
2024-07-18,BRRR,0.0,farside
2024-07-18,BTCO,0.0,farside
2024-07-18,BTCW,0.0,farside
2024-07-18,EZBC,0.0,farside
2024-07-18,FBTC,2.8,farside
2024-07-18,HODL,1.8,farside
2024-07-18,IBIT,102.7,farside
2024-07-19,ARKB,43.6,farside
2024-07-19,BITB,44.6,farside
2024-07-19,BRRR,7.6,farside
2024-07-19,BTCO,6.4,farside
2024-07-19,BTCW,1.8,farside
2024-07-19,EZBC,3.9,farside
2024-07-19,FBTC,141.0,farside
2024-07-19,GBTC,20.3,farside
2024-07-19,HODL,41.8,farside
2024-07-19,IBIT,116.2,farside
2024-07-22,ARKB,0.0,farside
2024-07-22,BRRR,0.0,farside
2024-07-22,BTCO,13.7,farside
2024-07-22,BTCW,0.0,farside
2024-07-22,EZBC,7.9,farside
2024-07-22,FBTC,23.7,farside
2024-07-22,GBTC,0.0,farside
2024-07-22,IBIT,526.7,farside
2024-07-23,BRRR,0.0,farside
2024-07-23,BTCO,0.0,farside
2024-07-23,BTCW,0.0,farside
2024-07-23,EZBC,0.0,farside
2024-07-23,FBTC,0.0,farside
2024-07-23,HODL,0.0,farside
2024-07-23,IBIT,71.9,farside
2024-07-24,ARKB,3.3,farside
2024-07-24,BITB,0.0,farside
2024-07-24,BRRR,0.0,farside
2024-07-24,BTCO,0.0,farside
2024-07-24,BTCW,0.0,farside
2024-07-24,EZBC,0.0,farside
2024-07-24,FBTC,1.4,farside
2024-07-24,HODL,0.0,farside
2024-07-24,IBIT,66.0,farside
2024-07-25,ARKB,0.0,farside
2024-07-25,BITB,0.0,farside
2024-07-25,BRRR,0.0,farside
2024-07-25,BTCO,0.0,farside
2024-07-25,BTCW,0.0,farside
2024-07-25,EZBC,0.0,farside
2024-07-25,FBTC,0.0,farside
2024-07-25,HODL,0.0,farside
2024-07-25,IBIT,70.7,farside
2024-07-26,ARKB,0.0,farside
2024-07-26,BITB,31.4,farside
2024-07-26,BRRR,0.0,farside
2024-07-26,BTCO,0.0,farside
2024-07-26,BTCW,0.0,farside
2024-07-26,EZBC,0.0,farside
2024-07-26,FBTC,4.5,farside
2024-07-26,HODL,19.2,farside
2024-07-26,IBIT,23.2,farside
2024-07-29,ARKB,0.0,farside
2024-07-29,BRRR,0.0,farside
2024-07-29,BTCO,0.0,farside
2024-07-29,BTCW,0.0,farside
2024-07-29,EZBC,0.0,farside
2024-07-29,HODL,0.0,farside
2024-07-29,IBIT,205.6,farside
2024-07-30,BRRR,0.0,farside
2024-07-30,BTCO,0.0,farside
2024-07-30,BTCW,0.0,farside
2024-07-30,EZBC,0.0,farside
2024-07-30,IBIT,74.9,farside
2024-07-31,BRRR,0.0,farside
2024-07-31,BTCO,0.0,farside
2024-07-31,BTCW,0.0,farside
2024-07-31,EZBC,0.0,farside
2024-07-31,GBTC,0.0,farside
2024-07-31,HODL,0.0,farside
2024-07-31,IBIT,21.0,farside
2024-08-01,BRRR,0.0,farside
2024-08-01,BTCO,0.0,farside
2024-08-01,BTCW,0.0,farside
2024-08-01,EZBC,0.0,farside
2024-08-01,IBIT,25.9,farside
2024-08-02,BRRR,0.0,farside
2024-08-02,BTCO,0.0,farside
2024-08-02,BTCW,0.0,farside
2024-08-02,EZBC,0.0,farside
2024-08-02,IBIT,42.8,farside
2024-08-05,BITB,2.9,farside
2024-08-05,BRRR,0.0,farside
2024-08-05,BTCO,0.0,farside
2024-08-05,BTCW,0.0,farside
2024-08-05,EZBC,0.0,farside
2024-08-05,HODL,3.0,farside
2024-08-05,IBIT,0.0,farside
2024-08-06,BITB,0.0,farside
2024-08-06,BRRR,0.0,farside
2024-08-06,BTCO,0.0,farside
2024-08-06,BTCW,0.0,farside
2024-08-06,HODL,0.0,farside
2024-08-06,IBIT,0.0,farside
2024-08-07,ARKB,0.0,farside
2024-08-07,BITB,3.0,farside
2024-08-07,BRRR,0.0,farside
2024-08-07,BTCO,0.0,farside
2024-08-07,BTCW,10.5,farside
2024-08-07,EZBC,0.0,farside
2024-08-07,FBTC,0.0,farside
2024-08-07,HODL,0.0,farside
2024-08-07,IBIT,52.5,farside
2024-08-08,ARKB,32.8,farside
2024-08-08,BITB,0.0,farside
2024-08-08,BRRR,0.0,farside
2024-08-08,BTCO,0.0,farside
2024-08-08,BTCW,118.5,farside
2024-08-08,EZBC,0.0,farside
2024-08-08,FBTC,65.2,farside
2024-08-08,HODL,3.4,farside
2024-08-08,IBIT,157.6,farside
2024-08-09,ARKB,0.0,farside
2024-08-09,BRRR,0.0,farside
2024-08-09,BTCO,0.0,farside
2024-08-09,BTCW,0.0,farside
2024-08-09,EZBC,0.0,farside
2024-08-09,HODL,0.0,farside
2024-08-09,IBIT,9.6,farside
2024-08-12,ARKB,35.4,farside
2024-08-12,BRRR,0.0,farside
2024-08-12,BTCO,0.0,farside
2024-08-12,BTCW,0.0,farside
2024-08-12,EZBC,0.0,farside
2024-08-12,FBTC,0.0,farside
2024-08-12,HODL,0.0,farside
2024-08-12,IBIT,13.4,farside
2024-08-13,BITB,16.5,farside
2024-08-13,BRRR,0.0,farside
2024-08-13,BTCO,0.0,farside
2024-08-13,BTCW,0.0,farside
2024-08-13,EZBC,0.0,farside
2024-08-13,FBTC,22.6,farside
2024-08-13,HODL,0.0,farside
2024-08-13,IBIT,34.6,farside
2024-08-14,BRRR,0.0,farside
2024-08-14,BTCO,0.0,farside
2024-08-14,BTCW,0.0,farside
2024-08-14,EZBC,3.4,farside
2024-08-14,HODL,0.0,farside
2024-08-14,IBIT,2.7,farside
2024-08-15,ARKB,0.0,farside
2024-08-15,BITB,6.2,farside
2024-08-15,BRRR,0.0,farside
2024-08-15,BTCO,0.0,farside
2024-08-15,BTCW,0.0,farside
2024-08-15,EZBC,0.0,farside
2024-08-15,FBTC,16.2,farside
2024-08-15,HODL,0.0,farside
2024-08-15,IBIT,0.0,farside
2024-08-16,ARKB,13.4,farside
2024-08-16,BITB,12.0,farside
2024-08-16,BRRR,0.0,farside
2024-08-16,BTCO,0.0,farside
2024-08-16,BTCW,0.0,farside
2024-08-16,EZBC,1.7,farside
2024-08-16,FBTC,61.3,farside
2024-08-16,HODL,0.0,farside
2024-08-16,IBIT,20.4,farside
2024-08-19,ARKB,0.0,farside
2024-08-19,BRRR,0.0,farside
2024-08-19,BTCW,0.0,farside
2024-08-19,EZBC,0.0,farside
2024-08-19,FBTC,3.9,farside
2024-08-19,GBTC,0.0,farside
2024-08-19,HODL,0.0,farside
2024-08-19,IBIT,92.7,farside
2024-08-20,ARKB,51.9,farside
2024-08-20,BRRR,0.0,farside
2024-08-20,BTCO,0.0,farside
2024-08-20,BTCW,0.0,farside
2024-08-20,EZBC,0.0,farside
2024-08-20,FBTC,0.0,farside
2024-08-20,HODL,0.0,farside
2024-08-20,IBIT,55.4,farside
2024-08-21,ARKB,0.0,farside
2024-08-21,BITB,10.0,farside
2024-08-21,BRRR,0.0,farside
2024-08-21,BTCO,2.5,farside
2024-08-21,BTCW,0.0,farside
2024-08-21,EZBC,3.5,farside
2024-08-21,FBTC,10.7,farside
2024-08-21,HODL,0.0,farside
2024-08-21,IBIT,8.4,farside
2024-08-22,ARKB,7.8,farside
2024-08-22,BRRR,0.0,farside
2024-08-22,BTCO,0.0,farside
2024-08-22,BTCW,4.8,farside
2024-08-22,EZBC,0.0,farside
2024-08-22,FBTC,9.2,farside
2024-08-22,HODL,3.4,farside
2024-08-22,IBIT,75.5,farside
2024-08-23,ARKB,23.8,farside
2024-08-23,BITB,42.3,farside
2024-08-23,BRRR,2.3,farside
2024-08-23,BTCO,3.2,farside
2024-08-23,BTCW,0.0,farside
2024-08-23,EZBC,0.0,farside
2024-08-23,FBTC,64.0,farside
2024-08-23,HODL,14.4,farside
2024-08-23,IBIT,86.8,farside
2024-08-26,ARKB,0.0,farside
2024-08-26,BRRR,0.0,farside
2024-08-26,BTCO,0.0,farside
2024-08-26,BTCW,5.1,farside
2024-08-26,EZBC,5.5,farside
2024-08-26,GBTC,0.0,farside
2024-08-26,IBIT,224.1,farside
2024-08-27,BRRR,0.0,farside
2024-08-27,BTCO,0.0,farside
2024-08-27,BTCW,0.0,farside
2024-08-27,EZBC,0.0,farside
2024-08-27,FBTC,0.0,farside
2024-08-27,HODL,0.0,farside
2024-08-27,IBIT,0.0,farside
2024-08-28,BRRR,0.0,farside
2024-08-28,BTCO,0.0,farside
2024-08-28,BTCW,0.0,farside
2024-08-28,EZBC,0.0,farside
2024-08-28,IBIT,0.0,farside
2024-08-29,ARKB,5.3,farside
2024-08-29,BTCO,0.0,farside
2024-08-29,BTCW,0.0,farside
2024-08-29,EZBC,0.0,farside
2024-08-29,HODL,0.0,farside
2024-08-30,BRRR,0.0,farside
2024-08-30,BTCW,0.0,farside
2024-08-30,EZBC,0.0,farside
2024-08-30,HODL,0.0,farside
2024-08-30,IBIT,0.0,farside
2024-09-03,BTCW,0.0,farside
2024-09-03,IBIT,0.0,farside
2024-09-04,ARKB,0.0,farside
2024-09-04,BITB,9.5,farside
2024-09-04,BRRR,0.0,farside
2024-09-04,BTCO,0.0,farside
2024-09-04,BTCW,0.0,farside
2024-09-04,EZBC,0.0,farside
2024-09-04,IBIT,0.0,farside
2024-09-05,ARKB,0.0,farside
2024-09-05,BRRR,0.0,farside
2024-09-05,BTCO,0.0,farside
2024-09-05,BTCW,0.0,farside
2024-09-05,EZBC,0.0,farside
2024-09-05,HODL,0.0,farside
2024-09-05,IBIT,0.0,farside
2024-09-06,BTCO,0.0,farside
2024-09-06,BTCW,0.0,farside
2024-09-06,EZBC,0.0,farside
2024-09-06,HODL,0.0,farside
2024-09-06,IBIT,0.0,farside
2024-09-09,ARKB,6.8,farside
2024-09-09,BITB,22.0,farside
2024-09-09,BRRR,0.0,farside
2024-09-09,BTCO,3.1,farside
2024-09-09,BTCW,0.0,farside
2024-09-09,EZBC,0.0,farside
2024-09-09,FBTC,28.6,farside
2024-09-09,HODL,0.0,farside
2024-09-10,ARKB,12.7,farside
2024-09-10,BITB,0.0,farside
2024-09-10,BRRR,0.0,farside
2024-09-10,BTCO,0.0,farside
2024-09-10,BTCW,0.0,farside
2024-09-10,EZBC,0.0,farside
2024-09-10,FBTC,63.2,farside
2024-09-10,GBTC,0.0,farside
2024-09-10,HODL,0.0,farside
2024-09-10,IBIT,0.0,farside
2024-09-11,BITB,0.0,farside
2024-09-11,BRRR,0.0,farside
2024-09-11,BTCO,2.6,farside
2024-09-11,BTCW,0.0,farside
2024-09-11,EZBC,0.0,farside
2024-09-11,FBTC,12.6,farside
2024-09-11,HODL,0.0,farside
2024-09-11,IBIT,0.0,farside
2024-09-12,ARKB,18.3,farside
2024-09-12,BITB,2.2,farside
2024-09-12,BRRR,0.0,farside
2024-09-12,BTCO,0.0,farside
2024-09-12,BTCW,0.0,farside
2024-09-12,EZBC,3.4,farside
2024-09-12,FBTC,11.5,farside
2024-09-12,HODL,4.9,farside
2024-09-12,IBIT,0.0,farside
2024-09-13,ARKB,99.3,farside
2024-09-13,BITB,43.1,farside
2024-09-13,BRRR,1.7,farside
2024-09-13,BTCO,0.0,farside
2024-09-13,BTCW,0.0,farside
2024-09-13,EZBC,5.2,farside
2024-09-13,FBTC,102.1,farside
2024-09-13,GBTC,6.7,farside
2024-09-13,HODL,5.1,farside
2024-09-13,IBIT,0.0,farside
2024-09-16,ARKB,0.0,farside
2024-09-16,BITB,0.0,farside
2024-09-16,BRRR,0.0,farside
2024-09-16,BTCO,0.0,farside
2024-09-16,BTCW,0.0,farside
2024-09-16,EZBC,5.0,farside
2024-09-16,FBTC,5.1,farside
2024-09-16,HODL,4.9,farside
2024-09-16,IBIT,15.8,farside
2024-09-17,ARKB,42.2,farside
2024-09-17,BITB,45.4,farside
2024-09-17,BRRR,0.0,farside
2024-09-17,BTCO,10.2,farside
2024-09-17,BTCW,3.2,farside
2024-09-17,EZBC,8.7,farside
2024-09-17,FBTC,56.6,farside
2024-09-17,GBTC,0.0,farside
2024-09-17,HODL,20.5,farside
2024-09-17,IBIT,0.0,farside
2024-09-18,BRRR,0.0,farside
2024-09-18,BTCO,0.0,farside
2024-09-18,BTCW,0.0,farside
2024-09-18,EZBC,0.0,farside
2024-09-18,FBTC,0.0,farside
2024-09-18,HODL,0.0,farside
2024-09-18,IBIT,0.0,farside
2024-09-19,ARKB,81.1,farside
2024-09-19,BITB,10.4,farside
2024-09-19,BRRR,0.0,farside
2024-09-19,BTCO,0.0,farside
2024-09-19,BTCW,0.0,farside
2024-09-19,EZBC,7.4,farside
2024-09-19,FBTC,49.9,farside
2024-09-19,GBTC,0.0,farside
2024-09-19,HODL,0.0,farside
2024-09-19,IBIT,0.0,farside
2024-09-20,ARKB,22.0,farside
2024-09-20,BITB,15.1,farside
2024-09-20,BRRR,5.2,farside
2024-09-20,BTCO,3.1,farside
2024-09-20,BTCW,0.0,farside
2024-09-20,EZBC,0.0,farside
2024-09-20,FBTC,26.1,farside
2024-09-20,GBTC,0.0,farside
2024-09-20,HODL,7.1,farside
2024-09-20,IBIT,0.0,farside
2024-09-23,ARKB,0.0,farside
2024-09-23,BITB,0.0,farside
2024-09-23,BRRR,0.0,farside
2024-09-23,BTCO,0.0,farside
2024-09-23,BTCW,0.0,farside
2024-09-23,EZBC,0.0,farside
2024-09-23,FBTC,24.9,farside
2024-09-23,HODL,0.0,farside
2024-09-23,IBIT,11.5,farside
2024-09-24,ARKB,0.0,farside
2024-09-24,BITB,17.4,farside
2024-09-24,BRRR,0.0,farside
2024-09-24,BTCO,0.0,farside
2024-09-24,BTCW,0.0,farside
2024-09-24,EZBC,0.0,farside
2024-09-24,FBTC,16.8,farside
2024-09-24,GBTC,0.0,farside
2024-09-24,HODL,0.0,farside
2024-09-24,IBIT,98.9,farside
2024-09-25,BITB,2.1,farside
2024-09-25,BRRR,0.0,farside
2024-09-25,BTCO,0.0,farside
2024-09-25,BTCW,0.0,farside
2024-09-25,EZBC,0.0,farside
2024-09-25,GBTC,0.0,farside
2024-09-25,HODL,0.0,farside
2024-09-25,IBIT,184.4,farside
2024-09-26,ARKB,113.8,farside
2024-09-26,BITB,50.4,farside
2024-09-26,BRRR,4.6,farside
2024-09-26,BTCO,6.5,farside
2024-09-26,BTCW,0.0,farside
2024-09-26,EZBC,5.7,farside
2024-09-26,FBTC,74.0,farside
2024-09-26,HODL,22.1,farside
2024-09-26,IBIT,93.4,farside
2024-09-27,ARKB,203.1,farside
2024-09-27,BITB,12.9,farside
2024-09-27,BRRR,3.3,farside
2024-09-27,BTCO,3.3,farside
2024-09-27,BTCW,0.0,farside
2024-09-27,EZBC,0.0,farside
2024-09-27,FBTC,123.6,farside
2024-09-27,GBTC,26.2,farside
2024-09-27,HODL,11.2,farside
2024-09-27,IBIT,110.8,farside
2024-09-30,BRRR,0.0,farside
2024-09-30,BTCO,0.0,farside
2024-09-30,BTCW,0.0,farside
2024-09-30,EZBC,0.0,farside
2024-09-30,FBTC,8.3,farside
2024-09-30,GBTC,0.0,farside
2024-09-30,HODL,0.0,farside
2024-09-30,IBIT,72.2,farside
2024-10-01,BRRR,0.0,farside
2024-10-01,BTCO,0.0,farside
2024-10-01,BTCW,0.0,farside
2024-10-01,EZBC,0.0,farside
2024-10-01,IBIT,40.8,farside
2024-10-02,BRRR,0.0,farside
2024-10-02,BTCO,0.0,farside
2024-10-02,BTCW,0.0,farside
2024-10-02,EZBC,0.0,farside
2024-10-02,FBTC,21.1,farside
2024-10-02,HODL,0.0,farside
2024-10-03,BITB,2.6,farside
2024-10-03,BRRR,0.0,farside
2024-10-03,BTCO,2.4,farside
2024-10-03,BTCW,0.0,farside
2024-10-03,EZBC,0.0,farside
2024-10-03,GBTC,0.0,farside
2024-10-03,HODL,0.0,farside
2024-10-03,IBIT,36.0,farside
2024-10-04,ARKB,5.3,farside
2024-10-04,BITB,15.3,farside
2024-10-04,BRRR,0.0,farside
2024-10-04,BTCO,0.0,farside
2024-10-04,BTCW,0.0,farside
2024-10-04,EZBC,0.0,farside
2024-10-04,FBTC,13.6,farside
2024-10-04,HODL,5.3,farside
2024-10-04,IBIT,0.0,farside
2024-10-07,ARKB,12.6,farside
2024-10-07,BITB,13.1,farside
2024-10-07,BRRR,0.0,farside
2024-10-07,BTCO,2.5,farside
2024-10-07,BTCW,0.0,farside
2024-10-07,EZBC,0.0,farside
2024-10-07,FBTC,103.7,farside
2024-10-07,GBTC,0.0,farside
2024-10-07,HODL,5.4,farside
2024-10-07,IBIT,97.9,farside
2024-10-08,ARKB,0.0,farside
2024-10-08,BITB,0.0,farside
2024-10-08,BRRR,0.0,farside
2024-10-08,BTCO,0.0,farside
2024-10-08,BTCW,0.0,farside
2024-10-08,EZBC,0.0,farside
2024-10-08,HODL,0.0,farside
2024-10-08,IBIT,39.6,farside
2024-10-09,BRRR,0.0,farside
2024-10-09,BTCO,0.0,farside
2024-10-09,BTCW,0.0,farside
2024-10-09,EZBC,0.0,farside
2024-10-09,FBTC,0.0,farside
2024-10-09,GBTC,0.0,farside
2024-10-09,HODL,0.0,farside
2024-10-09,IBIT,13.9,farside
2024-10-10,BRRR,0.0,farside
2024-10-10,BTCO,0.0,farside
2024-10-10,BTCW,0.0,farside
2024-10-10,EZBC,0.0,farside
2024-10-10,HODL,0.0,farside
2024-10-11,ARKB,97.6,farside
2024-10-11,BITB,38.8,farside
2024-10-11,BRRR,0.0,farside
2024-10-11,BTCO,7.9,farside
2024-10-11,BTCW,0.0,farside
2024-10-11,EZBC,0.0,farside
2024-10-11,FBTC,117.1,farside
2024-10-11,HODL,14.3,farside
2024-10-11,IBIT,0.0,farside
2024-10-14,ARKB,69.8,farside
2024-10-14,BITB,100.2,farside
2024-10-14,BRRR,2.8,farside
2024-10-14,BTCO,4.9,farside
2024-10-14,BTCW,0.0,farside
2024-10-14,EZBC,5.7,farside
2024-10-14,FBTC,239.3,farside
2024-10-14,GBTC,37.8,farside
2024-10-14,HODL,11.2,farside
2024-10-14,IBIT,79.5,farside
2024-10-15,ARKB,14.7,farside
2024-10-15,BITB,0.7,farside
2024-10-15,BRRR,0.0,farside
2024-10-15,BTCO,0.0,farside
2024-10-15,BTCW,2.8,farside
2024-10-15,EZBC,0.0,farside
2024-10-15,FBTC,35.0,farside
2024-10-15,GBTC,8.0,farside
2024-10-15,HODL,7.6,farside
2024-10-15,IBIT,288.8,farside
2024-10-16,ARKB,11.5,farside
2024-10-16,BITB,12.9,farside
2024-10-16,BRRR,1.9,farside
2024-10-16,BTCO,6.4,farside
2024-10-16,BTCW,0.0,farside
2024-10-16,EZBC,11.8,farside
2024-10-16,FBTC,14.8,farside
2024-10-16,GBTC,0.0,farside
2024-10-16,HODL,5.8,farside
2024-10-16,IBIT,393.4,farside
2024-10-17,ARKB,100.2,farside
2024-10-17,BITB,0.0,farside
2024-10-17,BRRR,0.0,farside
2024-10-17,BTCO,0.0,farside
2024-10-17,BTCW,0.0,farside
2024-10-17,EZBC,3.9,farside
2024-10-17,FBTC,11.7,farside
2024-10-17,GBTC,45.7,farside
2024-10-17,HODL,0.0,farside
2024-10-17,IBIT,309.0,farside
2024-10-18,ARKB,109.9,farside
2024-10-18,BITB,36.0,farside
2024-10-18,BRRR,0.0,farside
2024-10-18,BTCO,16.1,farside
2024-10-18,BTCW,0.0,farside
2024-10-18,EZBC,0.0,farside
2024-10-18,FBTC,18.0,farside
2024-10-18,GBTC,0.0,farside
2024-10-18,HODL,23.3,farside
2024-10-18,IBIT,70.4,farside
2024-10-21,BRRR,0.0,farside
2024-10-21,BTCO,0.0,farside
2024-10-21,BTCW,0.0,farside
2024-10-21,EZBC,0.0,farside
2024-10-21,FBTC,5.9,farside
2024-10-21,IBIT,329.0,farside
2024-10-22,BITB,0.0,farside
2024-10-22,BRRR,0.0,farside
2024-10-22,BTCO,0.0,farside
2024-10-22,BTCW,0.0,farside
2024-10-22,EZBC,0.0,farside
2024-10-22,FBTC,8.8,farside
2024-10-22,GBTC,0.0,farside
2024-10-22,HODL,3.8,farside
2024-10-22,IBIT,43.0,farside
2024-10-23,BRRR,0.0,farside
2024-10-23,BTCO,0.0,farside
2024-10-23,BTCW,0.0,farside
2024-10-23,EZBC,0.0,farside
2024-10-23,FBTC,0.0,farside
2024-10-23,GBTC,0.0,farside
2024-10-23,IBIT,317.5,farside
2024-10-24,ARKB,0.0,farside
2024-10-24,BITB,29.6,farside
2024-10-24,BRRR,0.0,farside
2024-10-24,BTCO,0.0,farside
2024-10-24,BTCW,0.0,farside
2024-10-24,EZBC,0.0,farside
2024-10-24,FBTC,0.0,farside
2024-10-24,HODL,0.0,farside
2024-10-24,IBIT,165.5,farside
2024-10-25,ARKB,33.4,farside
2024-10-25,BITB,2.5,farside
2024-10-25,BRRR,0.0,farside
2024-10-25,BTCO,0.0,farside
2024-10-25,BTCW,0.0,farside
2024-10-25,EZBC,0.0,farside
2024-10-25,FBTC,56.9,farside
2024-10-25,GBTC,0.0,farside
2024-10-25,HODL,11.3,farside
2024-10-25,IBIT,292.0,farside
2024-10-28,ARKB,59.8,farside
2024-10-28,BITB,38.7,farside
2024-10-28,BRRR,0.0,farside
2024-10-28,BTCO,0.0,farside
2024-10-28,BTCW,0.0,farside
2024-10-28,EZBC,0.0,farside
2024-10-28,FBTC,44.1,farside
2024-10-28,GBTC,0.0,farside
2024-10-28,HODL,0.0,farside
2024-10-28,IBIT,315.2,farside
2024-10-29,ARKB,12.4,farside
2024-10-29,BITB,52.5,farside
2024-10-29,BRRR,0.0,farside
2024-10-29,BTCO,0.0,farside
2024-10-29,BTCW,0.0,farside
2024-10-29,EZBC,0.0,farside
2024-10-29,FBTC,133.9,farside
2024-10-29,HODL,16.5,farside
2024-10-29,IBIT,642.9,farside
