date,btc_open_intraday,btc_close_intraday,btc_close_et,btc_prev_close_et,ret_close_close,ret_intraday,ret_overnight,rv_intraday,rv_overnight
2024-12-29,94353.18,93825.89,93825.89,95048.01,-0.012941301645147205,-0.0056041448182773766,-0.007337156826869829,0.00010892260427773545,0.00020137112865339617
2024-12-30,92985.24,94372.13,94372.13,93825.89,0.005804965789918215,0.014805025630627749,-0.009000059840709534,0.00034116894160854036,0.00041888130680193056
2024-12-31,95927.1,93677.75,93677.75,94372.13,-0.007385095443114302,-0.023727826928956728,0.016342731485842428,0.00026940902165983394,0.0002976406845453223
2025-01-01,93743.45,94803.48,94803.48,93677.75,0.011945416380345405,0.01124432170491752,0.0007010946754278848,8.781853028315488e-05,0.00022599967241120723
2025-01-02,96441.46,97333.34,97333.34,94803.48,0.026335464645338598,0.009205389948447402,0.017130074696891196,0.00030100329067295656,0.00017221388313481988
2025-01-03,96968.26,98325.0,98325.0,97333.34,0.010136736224552956,0.013894609856334356,-0.0037578736317814,0.00018639283511773323,0.00011163802359977252
2025-01-04,98000.01,98686.32,98686.32,98325.0,0.0036680166917341323,0.006978754298224441,-0.0033107376064903087,5.2068160113496324e-05,6.54318026947453e-05
2025-01-05,97411.82,98235.99,98235.99,98686.32,-0.004573689847777502,0.008425086640151756,-0.01299877648792926,5.552209769021203e-05,0.00014929117970166226
2025-01-06,98987.51,102143.3,102143.3,98235.99,0.03900408413180122,0.03138304873424885,0.007621035397552364,0.0002359827921461765,0.00020356887091880975
2025-01-07,100620.0,96609.4,96609.4,102143.3,-0.05570068432070986,-0.04067500009025121,-0.01502568423045865,0.0005047991011135469,0.00025181845436373555
2025-01-08,95255.67,93992.4,93992.4,96609.4,-0.02746211703537065,-0.013350611856620025,-0.014111505178750624,0.0005147112042920021,0.0004984396332961148
2025-01-09,92405.32,91811.64,91811.64,93992.4,-0.023474840963593948,-0.006445465773837288,-0.01702937518975666,0.00035463943447538895,0.0004379245539802235
2025-01-10,94209.68,94618.96,94618.96,91811.64,0.030118791834884223,0.004334942421053677,0.025783849413830547,0.0006235950396727148,0.000637924660809086
2025-01-11,94424.25,94594.96,94594.96,94618.96,-0.000253681125878089,0.00180627192774191,-0.002059953053619999,3.738867321745168e-05,7.965855781900862e-05
2025-01-12,94838.14,94715.93,94715.93,94594.96,0.0012780037795496516,-0.0012894475643066955,0.002567451343856347,5.98767039121979e-05,0.00025556497668953254
2025-01-13,90803.64,93672.41,93672.41,94715.93,-0.011078505950691112,0.03110432260235336,-0.04218282855304447,0.0007840334659133784,0.0006579067045951327
2025-01-14,96912.36,96466.47,96466.47,93672.41,0.0293917913146143,-0.004611578115509026,0.034003369430123324,0.0002967647905621596,0.0004789373664310597
2025-01-15,98738.34,99568.66,99568.66,96466.47,0.03165196961416364,0.008374135580248618,0.02327783403391502,0.00021680843893579415,0.0004237741830373138
2025-01-16,99046.5,100341.46,100341.46,99568.66,0.007731513037854147,0.012989532647259262,-0.005258019609405115,0.0003563105579185396,0.0003619361517369479
2025-01-17,102538.49,104684.22,104684.22,100341.46,0.04236942070681213,0.020710149898739347,0.02165927080807278,0.0002798226764374734,0.00028514437742005585
2025-01-18,104148.33,104135.15,104135.15,104684.22,-0.005258815457430076,-0.00012655828506037372,-0.005132257172369702,0.00017993733661482317,0.00036793878694872575
2025-01-19,105352.96,106237.3,106237.3,104135.15,0.019985696520716932,0.008359034572938904,0.011626661947778028,0.00012969813276862338,0.0023083175813451624
2025-01-20,107304.79,103665.07,103665.07,106237.3,-0.024510049785298922,-0.034508068369928195,0.009998018584629273,0.002994021563251891,0.002488687917360283
2025-01-21,105107.06,106122.02,106122.02,103665.07,0.023424342679776586,0.009610114396318528,0.013814228283458059,0.000606764368098226,0.0005883484481612007
2025-01-22,104593.64,104206.29,104206.29,106122.02,-0.01821707196233602,-0.003710254542274472,-0.01450681742006155,0.0003180673130521215,0.0003853259861439776
2025-01-23,102596.91,103000.0,103000.0,104206.29,-0.011643503951057886,0.003921172905555661,-0.015564676856613547,0.0022520798817471334,0.0006310310977421857
2025-01-24,105125.58,105001.59,105001.59,103000.0,0.019246504670378597,-0.0011801426192572248,0.02042664728963582,0.00029668603347663585,0.00028927925196259703
2025-01-25,104641.61,104966.59,104966.59,105001.59,-0.00033338385201194985,0.003100835371851516,-0.0034342192238634656,5.5746570914196985e-05,0.00011012763709002764
2025-01-26,104867.9,104879.54,104879.54,104966.59,-0.0008296555670885821,0.00011099062769908011,-0.0009406461947876623,1.9118722358436954e-05,0.0004282564082832797
2025-01-27,100502.37,101522.02,101522.02,104879.54,-0.03253673271560356,0.010094411454680456,-0.04263114417028402,0.0005642802038354464,0.001005134506970567
2025-01-28,102799.22,101435.98,101435.98,101522.02,-0.0008478601991966779,-0.013349904877527616,0.012502044678330939,0.00031980660022381494,0.0003419842911321878
2025-01-29,102274.81,104194.34,104194.34,101435.98,0.02682994865980128,0.018594403148672882,0.008235545511128397,0.00051637761347032,0.0002882663080273039
2025-01-30,104883.99,104975.88,104975.88,104194.34,0.007472800257526592,0.0008757272733706973,0.006597072984155895,0.0002083126582213748,0.0001671735266367013
2025-01-31,104799.2,101647.99,101647.99,104975.88,-0.0322148433379874,-0.030530372124565566,-0.0016844712134218356,0.0002478963397828895,0.00017340843163262328
2025-02-01,102121.58,101208.54,101208.54,101647.99,-0.004332625500722448,-0.008980923602594426,0.004648298101871977,6.828514474407229e-05,0.0002877768553389429
2025-02-02,99264.01,97615.95,97615.95,101208.54,-0.03614223844647899,-0.01674216609727309,-0.0194000723492059,0.00039338332030740183,0.002265551027451677
2025-02-03,94599.9,101200.01,101200.01,97615.95,0.036057953469337045,0.06744243669276814,-0.0313844832234311,0.0008519014111792258,0.000758788787935856
2025-02-04,99164.44,98423.91,98423.91,101200.01,-0.027815093321258904,-0.007495719937641709,-0.020319373383617195,0.0006744127268889725,0.0007488962746333752
2025-02-05,98739.91,97381.69,97381.69,98423.91,-0.010645557049411192,-0.01385101604867477,0.0032054589992635777,0.0002862011233104837,0.0003657010731148534
2025-02-06,98091.98,96839.62,96839.62,97381.69,-0.005581997233108326,-0.012849401852576142,0.0072674046194678155,0.00035193228272329297,0.00036172848036768196
2025-02-07,99475.16,95926.32,95926.32,96839.62,-0.009475811274886663,-0.03632756796710726,0.026851756692220598,0.00045114685644288583,0.00033960773085665234
2025-02-08,95950.22,96482.58,96482.58,95926.32,0.005782077125941431,0.005532958602920242,0.0002491185230211893,4.8624876914377695e-05,0.00011988883077611236
2025-02-09,96062.0,96247.11,96247.11,96482.58,-0.002443527171786555,0.0019251304025077517,-0.004368657574294306,6.302423168737714e-05,0.00034858657437608203
2025-02-10,97643.37,97319.65,97319.65,96247.11,0.011081974782709508,-0.0033208379465775387,0.014402812729287047,0.0001321487858948329,0.00023135554785018501
2025-02-11,96943.54,95403.99,95403.99,97319.65,-0.01988052004677155,-0.01600834570493156,-0.0038721743418399894,0.00014268284432447463,0.0002580416450966725
2025-02-12,94515.97,97017.76,97017.76,95403.99,0.016773653048432768,0.02612523959675541,-0.009351586548322643,0.0003027652645812489,0.0004902031830753508
2025-02-13,95890.44,96288.78,96288.78,97017.76,-0.007542253414719348,0.0041455113665741635,-0.011687764781293512,0.00017687825661287886,0.000216101328190483
2025-02-14,96656.44,97112.67,97112.67,96288.78,0.008520049709322306,0.004709015209576144,0.0038110344997461616,0.00021998590099426446,0.0001263415902422904
2025-02-15,97539.55,97578.14,97578.14,97112.67,0.004781642100919953,0.00039555614360907367,0.0043860859573108795,2.4209625652967024e-05,5.620888959826582e-05
2025-02-16,96844.23,96951.59,96951.59,97578.14,-0.006441711162501991,0.0011079703471717141,-0.007549681509673705,2.7937818453370697e-05,0.00010410268156318012
2025-02-17,96634.11,96027.32,96027.32,96951.59,-0.00957904744545698,-0.006299050166413343,-0.003279997279043638,0.00011324406781315855,0.00012623624469893253
2025-02-18,96579.29,94280.74,94280.74,96027.32,-0.018355807317343247,-0.024087402002190263,0.0057315946848470155,0.00024947028603286147,0.00021741157378390693
2025-02-19,96403.99,96120.01,96120.01,94280.74,0.01932058790721294,-0.0029500758965660357,0.022270663803778977,0.00015982041196247682,0.00011841835385515663
2025-02-20,97889.73,98439.61,98439.61,96120.01,0.023845748805978985,0.00560162263930476,0.018244126166674226,0.0001284276834057878,7.843704598944925e-05
2025-02-21,98746.99,95192.86,95192.86,98439.61,-0.03353832472618349,-0.036655983319338614,0.0031176585931551246,0.00044272640578111076,0.00016598190603498512
2025-02-22,96675.9,96546.01,96546.01,95192.86,0.014114743297952998,-0.0013444647096760422,0.01545920800762904,2.6001964031161496e-05,4.932450115040421e-05
2025-02-23,95982.01,95765.68,95765.68,96546.01,-0.008115307837924886,-0.0022564036290026574,-0.005858904208922228,2.722548572697508e-05,0.00013250772765281932
2025-02-24,95494.01,94053.98,94053.98,95765.68,-0.018035501677043396,-0.015194650238792646,-0.00284085143825075,0.00024732434814908106,0.0006454946603014682
2025-02-25,88789.87,88330.0,88330.0,94053.98,-0.06278907201062287,-0.005192766157279409,-0.05759630585334346,0.0008573161600176503,0.0011337896823168186
2025-02-26,86020.0,84150.0,84150.0,88330.0,-0.048478880120225804,-0.02197890671877523,-0.026499973401450574,0.001250479270949624,0.0008733945672794847
2025-02-27,86380.82,83535.99,83535.99,84150.0,-0.00732336367749365,-0.03348810346635616,0.02616473978886251,0.00046069465193173607,0.0015948328681385715
2025-02-28,81711.06,84166.32,84166.32,83535.99,0.007517284267620021,0.029605475206111346,-0.022088190938491327,0.0007041821709286996,0.0012473809992535295
2025-03-01,84597.46,85582.09,85582.09,84166.32,0.016681191057357436,0.01157178976350169,0.0051094012938557466,9.685024965686037e-05,0.00028380265444281883
2025-03-02,85436.0,94323.9,94323.9,85582.09,0.0972585716904958,0.09896704633823615,-0.001708474647740349,0.0015393791058900253,0.00046417536752705907
2025-03-03,92850.29,86211.13,86211.13,94323.9,-0.08993531631073468,-0.07418912344695569,-0.015746192863778985,0.0017441234052251598,0.001616985662627788
2025-03-04,83098.03,86943.19,86943.19,86211.13,0.008455629194926803,0.04523392165644279,-0.03677829246151599,0.0015920142719041404,0.001061816363722334
2025-03-05,89778.21,90408.0,90408.0,86943.19,0.039077842198863025,0.006990463528126859,0.03208737867073617,0.0007943968192323649,0.0008276766059348465
2025-03-06,90157.51,89076.89,89076.89,90408.0,-0.014832829716393898,-0.012058322439926286,-0.0027745072764676117,0.0007006317977713896,0.00183277467808987
2025-03-07,89104.99,87285.99,87285.99,89076.89,-0.020309960474025043,-0.02062536853047791,0.00031540805645286635,0.0014466131754470187,0.0010873490508464425
2025-03-08,86429.76,86291.76,86291.76,87285.99,-0.011455856217286885,-0.0015979482969411976,-0.009857907920345688,9.395405124809621e-05,0.0001921017224127377
2025-03-09,84487.53,82732.49,82732.49,86291.76,-0.04212172199212505,-0.020991558850503453,-0.021130163141621597,0.0004994098618910268,0.000752886773345639
2025-03-10,82813.48,78891.56,78891.56,82732.49,-0.047538139377155716,-0.04851659879192165,0.000978459414765931,0.001191514001097614,0.0015353469041402715
2025-03-11,81757.16,83114.64,83114.64,78891.56,0.052146608349047184,0.016467469589951197,0.03567913875909599,0.0010418211181940362,0.0008135032775418412
2025-03-12,83364.63,82905.21,82905.21,83114.64,-0.002522952660060895,-0.005526211719282728,0.0030032590592218326,0.0004624943267905968,0.0006653261659409505
2025-03-13,82789.36,80344.1,80344.1,82905.21,-0.031379246231572365,-0.029980889980335414,-0.0013983562512369513,0.00042802116258716574,0.0003962135551268183
2025-03-14,83597.73,84470.02,84470.02,80344.1,0.050078017771551325,0.01038031189787277,0.03969770587367855,0.0004144655623752032,0.00021288743179574346
2025-03-15,84259.54,84391.96,84391.96,84470.02,-0.0009245421090091703,0.0015703391575163355,-0.0024948812665255057,4.187148755249654e-05,0.00010080766852958175
2025-03-16,82957.48,83166.79,83166.79,84391.96,-0.014624026912523366,0.002519922113246893,-0.01714394902577026,0.0003818190261822411,0.0003069994153832599
2025-03-17,82814.02,84405.77,84405.77,83166.79,0.014787654705750282,0.01903839346496936,-0.004250738759219077,0.00027097895354705854,0.0002804161747958794
2025-03-18,82279.8,82335.17,82335.17,84405.77,-0.024837408790683878,0.0006727213459159267,-0.025510130136599803,0.0002602640591695235,0.0002630438757143512
2025-03-19,83872.58,85487.46,85487.46,82335.17,0.03757134311607831,0.0190709561028513,0.018500387013227006,0.00039831783171815943,0.0003206200203441651
2025-03-20,85195.33,84199.52,84199.52,85487.46,-0.015180477999997718,-0.01175739960701054,-0.003423078392987177,0.00029787166031924195,0.00018804060511770176
2025-03-21,83865.38,83938.36,83938.36,84199.52,-0.0031065005699330126,0.0008698257214215304,-0.0039763262913545434,0.0001564233036330389,0.00014985276214074094
2025-03-22,84075.99,84204.19,84204.19,83938.36,0.0031619625309692537,0.0015236497227594248,0.001638312808209829,1.3502986137287013e-05,4.672905159156426e-05
2025-03-23,84964.21,85106.25,85106.25,84204.19,0.010655793410269123,0.001670366894118767,0.008985426516150356,4.895528752322298e-05,0.0001384086734737339
2025-03-24,87312.39,88195.37,88195.37,85106.25,0.03565399141305586,0.01006209012993685,0.025591901283119015,0.000177115857636128,0.00022471560273182453
2025-03-25,87763.07,88197.43,88197.43,88195.37,2.3356962416674365e-05,0.004937027142634431,-0.004913670180217757,0.0001571156342296859,0.00022948679139488847
2025-03-26,87582.98,86611.01,86611.01,88197.43,-0.01815088052030016,-0.011159743081800181,-0.006991137438499977,0.00019521616185888595,0.00016761648504590566
2025-03-27,86443.03,87072.03,87072.03,86611.01,0.005308763397303281,0.0072501229027848255,-0.0019413595054815448,0.00016045467931866467,0.0001707932122698806
2025-03-28,85261.17,83825.6,83825.6,87072.03,-0.03799725704738653,-0.01698068387754237,-0.021016573169844163,0.00017429039646222832,0.0002473945746436668
2025-03-29,82635.25,82652.23,82652.23,83825.6,-0.014096644946572704,0.00020546020859821628,-0.01430210515517092,0.0001268670943867922,0.0001854034178801612
2025-03-30,82859.75,82557.06,82557.06,82652.23,-0.0011521145151962247,-0.0036597288732954964,0.0025076143580992716,8.829910713175686e-05,0.0003165301123360287
2025-03-31,82381.77,82480.58,82480.58,82557.06,-0.000926818942329155,0.0011986971170974852,-0.0021255160594266403,0.0003585380369822475,0.000302394275640613
2025-04-01,83500.0,84920.48,84920.48,82480.58,0.029152417506050604,0.01686865734098017,0.012283760165070434,0.00027859147040077466,0.00023180706153682717
2025-04-02,84531.34,86774.82,86774.82,84920.48,0.021601198217744276,0.0261941342402366,-0.004592936022492323,0.00038091207640494765,0.0011815266337641462
2025-04-03,82101.84,81957.41,81957.41,86774.82,-0.05711676532501926,-0.0017607058097864076,-0.055356059515232856,0.00036789016548124617,0.00034475778290868824
2025-04-04,82805.4,84058.02,84058.02,81957.41,0.02530755260518719,0.015013998039745546,0.010293554565441643,0.0006519527582587511,0.00046978916122771165
2025-04-05,82856.6,82886.8,82886.8,84058.02,-0.014031453218099158,0.00036441873805176107,-0.014395871956150918,6.20950896293362e-05,0.00012962892698511043
2025-04-06,82566.66,79542.05,79542.05,82886.8,-0.04119000883430535,-0.037320154441069155,-0.0038698543932361926,0.00048556553219132706,0.0010177370765814724
2025-04-07,76699.9,78184.0,78184.0,79542.05,-0.017220789606763157,0.01916461844513895,-0.03638540805190211,0.0024343382313814456,0.0013369876368946672
2025-04-08,80282.0,76924.01,76924.01,78184.0,-0.01624697158950219,-0.0427273849759681,0.02648041338646591,0.0006077167018549859,0.0008177748816616554
2025-04-09,76939.28,82388.02,82388.02,76924.01,0.06862198654896857,0.0684234986568905,0.00019848789207807527,0.0013284742441480634,0.0009183852485464066
2025-04-10,81840.0,79738.41,79738.41,82388.02,-0.03268863604595665,-0.026014719693326787,-0.006673916352629861,0.000650310794502525,0.0004292869199098877
2025-04-11,82173.99,83810.0,83810.0,79738.41,0.049800930160770536,0.019713503478778496,0.03008742668199204,0.0004225895667934744,0.00035386130888160353
2025-04-12,83755.85,84926.04,84926.04,83810.0,0.013228427960349447,0.013874741059169471,-0.0006463130988200241,0.00017557109706985868,0.0002935513568666183
2025-04-13,84112.35,83811.33,83811.33,84926.04,-0.013212558858248465,-0.003585203974027825,-0.009627354884220639,0.00023979825318539718,0.0005681661172771986
2025-04-14,84990.57,84902.99,84902.99,83811.33,0.012941109387666008,-0.001030998558836813,0.013972107946502822,0.0003538124530911063,0.0003155868987922315
2025-04-15,85838.59,83946.33,83946.33,84902.99,-0.011331644530541238,-0.02229100620882855,0.010959361678287313,0.0002247085772041122,0.00023160247907267828
2025-04-16,83716.79,84311.58,84311.58,83946.33,0.004341556051891709,0.00707966737189994,-0.0027381113200082314,0.00032208996667369445,0.0002076320748793724
2025-04-17,84686.0,84927.85,84927.85,84311.58,0.0072828503842911445,0.002851773766187631,0.004431076618103514,0.00015430152904853862,0.00011970507511375371
2025-04-18,84530.52,84566.03,84566.03,84927.85,-0.004269423174496215,0.0004199967476802619,-0.004689419922176477,2.0707112675988745e-05,6.318430786367395e-05
2025-04-19,85403.53,85100.0,85100.0,84566.03,0.006294386247601394,-0.003560399255546048,0.009854785503147442,4.391212221099464e-05,5.039831657055093e-05
2025-04-20,84320.01,84616.73,84616.73,85100.0,-0.005695034380807001,0.0035127978096509797,-0.009207832190457982,3.164320778323718e-05,0.0002585061648434192
2025-04-21,87277.8,87323.97,87323.97,84616.73,0.03149299440620378,0.0005288606304062905,0.030964133775797494,0.0002308671312846233,0.00023415211650514234
2025-04-22,89500.0,91509.74,91509.74,87323.97,0.04682041909898658,0.022206789422902138,0.02461362967608444,0.00020030953285363786,0.0007750977086512131
2025-04-23,94055.76,93540.42,93540.42,91509.74,0.021948227641677337,-0.00549415554545057,0.027442383187127908,0.0004350222944057415,0.0002309785505592057
2025-04-24,92824.49,93463.56,93463.56,93540.42,-0.0008220146365645603,0.00686112187030799,-0.00768313650687255,0.0001285606905552665,0.00023407992789255475
2025-04-25,94347.7,95295.33,95295.33,93463.56,0.0194091786026846,0.009993912112576619,0.00941526649010798,0.00020832210048279476,0.00017917327764821738
2025-04-26,94054.6,94347.82,94347.82,95295.33,-0.009992640222284629,0.0031127013840742705,-0.0131053416063589,4.894445169213281e-05,0.00014337589997864697
2025-04-27,93850.0,94427.29,94427.29,94347.82,0.0008419542671128646,0.006132357323819459,-0.005290403056706594,3.1810249919807236e-05,0.0001551354459862439
2025-04-28,95164.0,94781.72,94781.72,94427.29,0.0037464433069023294,-0.004025155356357745,0.007771598663260075,0.00012982513365078878,0.00022524094395573533
2025-04-29,94883.7,95355.99,95355.99,94781.72,0.006040587595127885,0.004965220141982266,0.0010753674531456198,0.00010964132585037585,0.00017163709018963542
2025-04-30,94440.9,94190.17,94190.17,95355.99,-0.012301327562758743,-0.0026584183365230994,-0.009642909226235643,0.0001785652534547108,0.00015561130691360954
2025-05-01,96583.73,96548.6,96548.6,94190.17,0.024730684814851522,-0.0003637920216405891,0.025094476836492113,0.00013116511511774588,0.00015337134096674764
2025-05-02,96925.84,96915.93,96915.93,96548.6,0.0037973931595013453,-0.00010224834418958208,0.003899641503690927,0.0001137877644901555,0.0001158437026799277
2025-05-03,96261.5,96388.25,96388.25,96915.93,-0.005459595449208723,0.0013158596706075902,-0.006775455119816314,2.3137489723314895e-05,8.451822585434191e-05
2025-05-04,95433.0,95609.23,95609.23,96388.25,-0.008114942706712128,0.0018449329238599053,-0.009959875630572034,2.2192895070601316e-05,0.00016973732540841375
2025-05-05,94151.5,94317.08,94317.08,95609.23,-0.013607066203503144,0.0017571103109227408,-0.015364176514425884,0.00011602073672386577,0.00012740852528376172
2025-05-06,93716.81,94934.37,94934.37,94317.08,0.006523513443371221,0.012908235252290422,-0.006384721808919201,0.00011305497791760194,0.00020347967487903965
2025-05-07,96794.09,96162.51,96162.51,94934.37,0.0128537620217793,-0.006546365923980423,0.019400127945759724,0.00015845806448045097,0.00020236607727576613
2025-05-08,99474.4,101369.99,101369.99,96162.51,0.052737517970099575,0.018876766117234104,0.03386075185286547,0.00023477688643896817,0.00033149777496884527
2025-05-09,103086.17,103215.19,103215.19,101369.99,0.018038941392781106,0.0012507917235327218,0.016788149669248385,0.00015348483038946098,0.00024324057782446282
2025-05-10,103552.0,103177.32,103177.32,103215.19,-0.0003669706853701034,-0.0036248405427727324,0.003257869857402629,3.686290689172952e-05,0.000253691272606599
2025-05-11,104254.99,104400.01,104400.01,103177.32,0.011780709780775262,0.0013900459931558526,0.01039066378761941,0.00011532621024642186,0.00021277896646775433
2025-05-12,104018.37,101867.28,101867.28,104400.01,-0.024558981685435976,-0.02089672861016198,-0.003662253075273996,0.0003521606901585082,0.00035185313895713763
2025-05-13,103760.89,104862.67,104862.67,101867.28,0.028980799793140995,0.010562471883770123,0.018418327909370872,0.00013545487121679962,0.00019336055438255828
2025-05-14,104114.11,103365.07,103365.07,104862.67,-0.014384498652805533,-0.007220418494319368,-0.007164080158486165,0.00012726284006529765,0.000133021679634122
2025-05-15,102517.48,103219.12,103219.12,103365.07,-0.0014129834841931823,0.006820786580562557,-0.008233770064755739,0.0001869402053535456,0.00024480345871125435
2025-05-16,103508.0,103935.1,103935.1,103219.12,0.006912558682109776,0.004117761482456708,0.0027947971996530674,9.552844559730685e-05,0.00013526694292060029
2025-05-17,102944.76,103155.39,103155.39,103935.1,-0.007530173735691725,0.002043958467087505,-0.00957413220277923,3.1642407727115674e-05,9.390712032664396e-05
2025-05-18,103912.37,103520.01,103520.01,103155.39,0.0035284352011777944,-0.0037830204515790326,0.0073114556527568274,0.0001933763856883416,0.0002812505356938605
2025-05-19,102565.22,105494.8,105494.8,103520.01,0.01889673524957094,0.028162773688816305,-0.009266038439245363,0.00017114123321000524,0.00036592541989995185
2025-05-20,104614.01,106835.53,106835.53,105494.8,0.012628886501845024,0.021013067627340728,-0.008384181125495703,0.00015719786608097796,0.00023579882815239611
2025-05-21,106547.67,108698.4,108698.4,106835.53,0.017286525503915882,0.01998458396984499,-0.0026980584659291075,0.0005185426279003195,0.0004607429768538323
2025-05-22,111480.57,111082.7,111082.7,108698.4,0.02169789434149021,-0.003575346676335027,0.025273241017825236,0.00019648052256442442,0.00026885994059231956
2025-05-23,108749.99,108696.79,108696.79,111082.7,-0.021712706076745532,-0.0004893151424130525,-0.021223390934332478,0.00027061676288938664,0.00046864344526790765
2025-05-24,108881.15,108945.13,108945.13,108696.79,0.0022820981158315026,0.0005874406140516887,0.001694657501779814,4.772520613354105e-05,0.0002714473706355955
2025-05-25,107535.19,107725.06,107725.06,108945.13,-0.011262120512662396,0.0017640976375365312,-0.013026218150198927,6.938059823846963e-05,0.0002681091508659112
2025-05-26,109839.96,109044.17,109044.17,107725.06,0.012170789028177422,-0.00727136778988972,0.019442156818067144,0.00010814183385641121,0.00024060968076951224
2025-05-27,110632.15,109772.72,109772.72,109044.17,0.006659016972067124,-0.0077986875320806975,0.014457704504147822,0.0001750599626864636,0.00020846219196178975
2025-05-28,108702.0,106900.0,106900.0,109772.72,-0.026518228444767516,-0.01671637519092928,-0.009801853253838234,0.0001232189577028304,0.00016797404451064662
2025-05-29,108256.16,105958.25,105958.25,106900.0,-0.008848669429804818,-0.02145512197413705,0.012606452544332231,0.00024728068249497623,0.00024194248628604071
2025-05-30,105536.26,104657.07,104657.07,105958.25,-0.012356143462732384,-0.008365585409948388,-0.003990558052783996,0.00015655652193622113,0.0003673980755620481
2025-05-31,104131.96,104714.28,104714.28,104657.07,0.0005464931226152329,0.005576557270851995,-0.005030064148236762,4.4844534333191544e-05,9.269654443488771e-05
2025-06-01,104189.57,105095.23,105095.23,104714.28,0.003631393244593617,0.008654863165630158,-0.0050234699210365405,6.763664060073128e-05,0.00010224185311012832
2025-06-02,104007.14,104487.9,104487.9,105095.23,-0.0057956162786082874,0.004611724596103638,-0.010407340874711925,0.00010579241346539195,0.0001751907819380262
2025-06-03,105434.1,106168.02,106168.02,104487.9,0.01595165828854721,0.006936820320938117,0.009014837967609095,0.00010338629222010688,9.155963365186498e-05
2025-06-04,104944.26,104930.24,104930.24,106168.02,-0.011727185109294354,-0.00013360365381071598,-0.011593581455483639,6.690396905696642e-05,9.159882904281828e-05
2025-06-05,105661.13,101903.77,101903.77,104930.24,-0.029266811806073566,-0.03620814975979239,0.006941337953718825,0.00021109990812219313,0.0003374078511371066
2025-06-06,103953.48,104252.99,104252.99,101903.77,0.02279160472253107,0.0028770499456372035,0.019914554776893866,0.00010473925332996669,0.00011936366819853152
2025-06-07,105558.13,105727.93,105727.93,104252.99,0.014048555059194704,0.0016072999473347469,0.012441255111859957,3.534771323322922e-05,5.83154177753149e-05
2025-06-08,105746.02,106291.17,106291.17,105727.93,0.005313118723599586,0.005142033821235726,0.00017108490236386002,2.747241038612536e-05,7.989543907943619e-05
2025-06-09,107549.99,108545.67,108545.67,106291.17,0.020988790971262668,0.009215243343104479,0.01177354762815819,9.970144747926778e-05,0.0002109792613646377
2025-06-10,109701.53,109484.84,109484.84,108545.67,0.008615086106402728,-0.001977222129223775,0.010592308235626503,0.00012979635837662176,0.00013688412948377804
2025-06-11,109764.12,108750.57,108750.57,109484.84,-0.006729180848864879,-0.009276788381881158,0.002547607533016279,0.00011451930990985695,0.00015964812720504592
2025-06-12,106744.5,106757.87,106757.87,108750.57,-0.018493538289693228,0.00012524451150094722,-0.018618782801194174,0.00012877464265494408,0.00046479887563940223
2025-06-13,104830.01,105138.0,105138.0,106757.87,-0.015289600090337712,0.002933687097320076,-0.018223287187657786,0.000168869794657422,0.00024077315973021387
2025-06-14,104955.1,104624.14,104624.14,105138.0,-0.0048994640112165685,-0.003158330711686161,-0.0017411332995304076,4.5149709767166994e-05,6.854569027685244e-05
2025-06-15,105420.85,105280.61,105280.61,104624.14,0.006254952690049398,-0.0013311727475360067,0.0075861254375854045,4.107209916271865e-05,0.0001362008241096413
2025-06-16,106784.79,108604.65,108604.65,105280.61,0.03108496262957244,0.016898723609068106,0.014186239020504334,0.00013404019627409947,0.0002625191576332475
2025-06-17,105689.3,104714.13,104714.13,108604.65,-0.03648015847207315,-0.009269592065499276,-0.027210566406573874,0.00016333461675230036,0.0001537346575737416
2025-06-18,103863.8,103860.84,103860.84,104714.13,-0.008182139596688344,-2.8499267108674144e-05,-0.00815364032957967,0.00029575772551085783,0.00014776176027999014
2025-06-19,104763.7,104263.97,104263.97,103860.84,0.0038739303032523102,-0.004781481342561461,0.00865541164581377,5.4080606773718934e-05,7.561847298714635e-05
2025-06-20,106108.61,103359.01,103359.01,104263.97,-0.008717394682187235,-0.026254730371043686,0.017537335688856452,0.0002002449021656757,0.00012113768191804211
2025-06-21,103866.96,102312.55,102312.55,103359.01,-0.010176117984972404,-0.015078505627926573,0.0049023876429541684,4.919391851670962e-05,0.0004837180436778548
2025-06-22,100741.06,98887.18,98887.18,102312.55,-0.03405273948830046,-0.018573858056566146,-0.015478881431734315,0.00031391774386897774,0.000353000737005864
2025-06-23,101135.33,103154.7,103154.7,98887.18,0.042250198849032666,0.01977028222572722,0.022479916623305448,0.00035594033832126826,0.0003082584195298271
2025-06-24,105057.84,105556.1,105556.1,103154.7,0.02301276194899611,0.004731509505522487,0.018281252443473624,0.00011609047309531169,0.00022376197211377647
2025-06-25,107739.0,107658.69,107658.69,105556.1,0.019723379982884127,-0.0007456904827660223,0.02046907046565015,0.00011863771802050613,0.00013488061640439469
2025-06-26,107052.34,107471.28,107471.28,107658.69,-0.001742296040002338,0.0039057753414767672,-0.005648071381479105,8.97835813908993e-05,0.00013283008912025622
2025-06-27,106715.62,106813.0,106813.0,107471.28,-0.006144007117771929,0.0009121026188539488,-0.007056109736625878,0.00010023505355297011,8.056337937380922e-05
2025-06-28,107135.79,107219.37,107219.37,106813.0,0.0037972806477714355,0.0007798273130968938,0.003017453334674542,1.0292608798564472e-05,1.3307452920505494e-05
