date,ticker,net_flow_usd,source,close_price,volume_shares,shares_outstanding,aum_usd,nav_per_share,nav_source,dollar_volume,premium,shares_created_est,shares_outstanding_est,aum_usd_check
2024-05-06,ARKB,75.6,farside,21.07999992370605,3187500,144505766.41238216,3046181544.9481,21.07999992370605,yfinance_proxy,67192499.75681303,0.017701969621405723,3586337.773890696,144505766.41238216,3046181544.9481
2024-05-06,BITB,2.1,farside,34.4900016784668,1583100,63723419.209206246,2197820835.4831667,34.4900016784668,yfinance_proxy,54601121.657180786,0.01770440541824346,60887.210722030686,63723419.209206246,2197820835.4831667
2024-05-06,BRRR,0.0,farside,17.90999984741211,292400,30222873.84400886,541291665.9345541,17.90999984741211,yfinance_proxy,5236883.955383301,0.015882058988897454,0.0,30222873.84400886,541291665.9345541
2024-05-06,BTCO,11.1,farside,63.18999862670898,206500,9520530.832496746,601602330.2310098,63.18999862670898,yfinance_proxy,13048734.716415403,0.015426628499668959,175660.70962546725,9520530.832496746,601602330.2310098
2024-05-06,BTCW,0.0,farside,67.11000061035156,76700,1137950.4920413897,76367858.21544753,67.11000061035156,yfinance_proxy,5147337.046813965,0.017589138980851664,0.0,1137950.4920413897,76367858.21544753
2024-05-06,EZBC,1.8,farside,36.65999984741211,102800,10569104.16801902,387463357.18686,36.65999984741211,yfinance_proxy,3768647.984313965,0.015793840188813243,49099.836538244424,10569104.16801902,387463357.18686
2024-05-06,FBTC,99.2,farside,55.290000915527344,5373100,179161737.9980509,9905852657.939705,55.290000915527344,yfinance_proxy,297078703.91922,0.0167340902820554,1794176.1323455,179161737.9980509,9905852657.939705
2024-05-06,GBTC,3.9,farside,50.80397415161133,7586935,692369984.0,35175146770.48755,50.80397415161133,yfinance_proxy,385446449.6299553,0.016630488814738456,76765.64806448917,692369984.0,35175146770.48755
2024-05-06,HODL,1.8,farside,17.872499465942383,355600,28468386.190901913,508801216.9931359,17.872499465942383,yfinance_proxy,6355460.810089111,0.01591580323253433,100713.38949709065,28468386.190901913,508801216.9931359
2024-05-06,IBIT,21.5,farside,36.0099983215332,27166600,481884632.1447651,17352664794.705635,36.0099983215332,yfinance_proxy,978269220.4017639,0.017231547157091597,597056.4010591321,481884632.1447651,17352664794.705635
2024-05-07,ARKB,2.8,farside,21.01666641235352,3126900,144638994.0111394,3039829487.350515,21.01666641235352,yfinance_proxy,65717014.204788215,-0.0030044360332899546,133227.59875724965,144638994.0111394,3039829487.350515
2024-05-07,BITB,0.0,farside,34.36000061035156,1736000,63723419.209206246,2189536722.922015,34.36000061035156,yfinance_proxy,59648961.05957031,-0.00376923925162921,0.0,63723419.209206246,2189536722.922015
2024-05-07,BRRR,0.0,farside,17.889999389648438,432500,30222873.84400886,540687194.6227403,17.889999389648438,yfinance_proxy,7737424.736022949,-0.0011167201526560496,0.0,30222873.84400886,540687194.6227403
2024-05-07,BTCO,6.0,farside,63.11000061035156,149800,9615602.927917005,606840706.6497405,63.11000061035156,yfinance_proxy,9453878.091430664,-0.0012659917407183076,95072.09542025984,9615602.927917005,606840706.6497405
2024-05-07,BTCW,0.0,farside,66.91999816894531,65000,1137950.4920413897,76151644.84376022,66.91999816894531,yfinance_proxy,4349799.880981445,-0.0028312090549577878,0.0,1137950.4920413897,76151644.84376022
2024-05-07,EZBC,0.0,farside,36.61000061035156,80700,10569104.16801902,386934910.0420456,36.61000061035156,yfinance_proxy,2954427.049255371,-0.001363863537060991,0.0,10569104.16801902,386934910.0420456
2024-05-07,FBTC,4.1,farside,55.15999984741211,3769500,179236067.22233194,9886661440.634577,55.15999984741211,yfinance_proxy,207925619.42481995,-0.0023512582015299908,74329.22428103225,179236067.22233194,9886661440.634577
2024-05-07,HODL,0.0,farside,17.84749984741211,338000,28468386.190901913,508089518.19819087,17.84749984741211,yfinance_proxy,6032454.948425293,-0.0013987757323989521,0.0,28468386.190901913,508089518.19819087
2024-05-07,IBIT,0.0,farside,35.93000030517578,14753300,481884632.1447651,17314114980.020927,35.93000030517578,yfinance_proxy,530086073.50234985,-0.0022215501273596225,0.0,481884632.1447651,17314114980.020927
2024-05-08,ARKB,0.0,farside,20.71333312988281,1900200,144638994.0111394,2995955666.5238547,20.71333312988281,yfinance_proxy,39359475.61340331,-0.014432987445259731,0.0,144638994.0111394,2995955666.5238547
2024-05-08,BITB,11.5,farside,33.88999938964844,1177300,64062752.351936035,2171086638.1063113,33.88999938964844,yfinance_proxy,39898696.281433105,-0.01367873144220867,339333.14272978797,64062752.351936035,2171086638.1063113
2024-05-08,BRRR,0.0,farside,17.6200008392334,285000,30222873.84400886,532527062.49548125,17.6200008392334,yfinance_proxy,5021700.239181519,-0.015092149783485538,0.0,30222873.84400886,532527062.49548125
2024-05-08,BTCO,0.0,farside,62.16999816894531,65000,9615602.927917005,597802016.4219054,62.16999816894531,yfinance_proxy,4041049.8809814453,-0.014894666967442034,0.0,9615602.927917005,597802016.4219054
2024-05-08,BTCW,0.0,farside,65.9800033569336,41600,1137950.4920413897,75081977.28491512,65.9800033569336,yfinance_proxy,2744768.1396484375,-0.01404654569234477,0.0,1137950.4920413897,75081977.28491512
2024-05-08,EZBC,0.0,farside,36.060001373291016,69700,10569104.16801902,381121910.8132217,36.060001373291016,yfinance_proxy,2513382.095718384,-0.015023196609973104,0.0,10569104.16801902,381121910.8132217
2024-05-08,FBTC,0.0,farside,54.36000061035156,3043900,179236067.22233194,9743272723.602978,54.36000061035156,yfinance_proxy,165466405.85784912,-0.014503249442958069,0.0,179236067.22233194,9743272723.602978
2024-05-08,GBTC,0.0,farside,49.954833984375,4612980,692369984.0,34587227606.484375,49.954833984375,yfinance_proxy,230440650.0732422,-0.016714050060380882,0.0,692369984.0,34587227606.484375
2024-05-08,HODL,0.0,farside,17.584999084472656,174800,28468386.190901913,500616545.10342413,17.584999084472656,yfinance_proxy,3073857.8399658203,-0.014707985162275589,0.0,28468386.190901913,500616545.10342413
2024-05-08,IBIT,0.0,farside,35.380001068115234,14277700,481884632.1447651,17049078799.990105,35.380001068115234,yfinance_proxy,505145041.2502289,-0.01530752107957312,0.0,481884632.1447651,17049078799.990105
2024-05-09,ARKB,4.4,farside,20.833332061767575,3366000,144850194.02403003,3017712191.314079,20.833332061767575,yfinance_proxy,70124995.71990965,0.005793318300454744,211200.01289062583,144850194.02403003,3017712191.314079
2024-05-09,BITB,6.8,farside,34.040000915527344,1416600,64262517.32893691,2187496148.7111044,34.040000915527344,yfinance_proxy,48221065.296936035,0.004426129494848077,199764.97700087255,64262517.32893691,2187496148.7111044
2024-05-09,BRRR,0.0,farside,17.709999084472656,473800,30222873.84400886,535247068.10752946,17.709999084472656,yfinance_proxy,8390997.566223145,0.005107732176655981,0.0,30222873.84400886,535247068.10752946
2024-05-09,BTCO,2.2,farside,62.54999923706055,97800,9650774.790855998,603655955.8050859,62.54999923706055,yfinance_proxy,6117389.9253845215,0.006112290160964644,35171.86293899284,9650774.790855998,603655955.8050859
2024-05-09,BTCW,0.0,farside,66.36000061035156,68800,1137950.4920413897,75514395.34641647,66.36000061035156,yfinance_proxy,4565568.0419921875,0.0057592790858510354,0.0,1137950.4920413897,75514395.34641647
2024-05-09,EZBC,1.8,farside,36.2599983215332,87000,10618745.64852982,385035699.3924793,36.2599983215332,yfinance_proxy,3154619.8539733887,0.005546226861497614,49641.48051079914,10618745.64852982,385035699.3924793
2024-05-09,FBTC,2.7,farside,54.65999984741211,4555800,179285463.49030736,9799743407.023409,54.65999984741211,yfinance_proxy,249020027.3048401,0.005518749700003116,49396.267975434916,179285463.49030736,9799743407.023409
2024-05-09,HODL,0.0,farside,17.647499084472656,304000,28468386.190901913,502395819.2403555,17.647499084472656,yfinance_proxy,5364839.7216796875,0.003554165666985263,0.0,28468386.190901913,502395819.2403555
2024-05-09,IBIT,14.2,farside,35.58000183105469,16930100,482283732.7425511,17159656094.067858,35.58000183105469,yfinance_proxy,602372988.999939,0.0056529326427775485,399100.5977859747,482283732.7425511,17159656094.067858
2024-05-10,ARKB,0.0,farside,20.21333312988281,5576100,144850194.02403003,2927905225.735879,20.21333312988281,yfinance_proxy,112711566.86553954,-0.029759950546871985,0.0,144850194.02403003,2927905225.735879
2024-05-10,BITB,0.0,farside,33.06999969482422,1892000,64262517.32893691,2125161428.4565797,33.06999969482422,yfinance_proxy,62568439.42260742,-0.02849592228596736,0.0,64262517.32893691,2125161428.4565797
2024-05-10,BRRR,0.0,farside,17.209999084472656,1271300,30222873.84400886,520135631.18552506,17.209999084472656,yfinance_proxy,21879071.836090088,-0.02823263838778952,0.0,30222873.84400886,520135631.18552506
2024-05-10,BTCO,0.0,farside,60.70000076293945,260200,9650774.790855998,585802037.1679159,60.70000076293945,yfinance_proxy,15794140.198516846,-0.029576314895060452,0.0,9650774.790855998,585802037.1679159
2024-05-10,BTCW,0.6,farside,64.41999816894531,163900,1147264.3699838642,73906768.61365673,64.41999816894531,yfinance_proxy,10558437.699890137,-0.029234515123009615,9313.877942474695,1147264.3699838642,73906768.61365673
2024-05-10,EZBC,0.0,farside,35.209999084472656,116100,10618745.64852982,373886024.562983,35.209999084472656,yfinance_proxy,4087880.8937072754,-0.028957509257163946,0.0,10618745.64852982,373886024.562983
2024-05-10,FBTC,5.3,farside,53.04999923706055,7052500,179385369.24103728,9516393701.376852,53.04999923706055,yfinance_proxy,374135119.6193695,-0.029454822810940574,99905.7507299159,179385369.24103728,9516393701.376852
2024-05-10,HODL,0.0,farside,17.167499542236328,472000,28468386.190901913,488731006.9005156,17.167499542236328,yfinance_proxy,8103059.783935547,-0.027199295488767636,0.0,28468386.190901913,488731006.9005156
2024-05-10,IBIT,12.4,farside,34.58000183105469,28986000,482642321.50320476,16689772361.325306,34.58000183105469,yfinance_proxy,1002335933.0749512,-0.028105675900420752,358588.76065368333,482642321.50320476,16689772361.325306
2024-05-13,ARKB,0.0,farside,21.06333351135254,3586200,144850194.02403003,3051027945.912269,21.06333351135254,yfinance_proxy,75537326.63841248,0.04205147048277328,0.0,144850194.02403003,3051027945.912269
2024-05-13,BITB,20.3,farside,34.439998626708984,1707900,64851948.24674934,2233501008.5574493,34.439998626708984,yfinance_proxy,58820073.654556274,0.041427243559944274,589430.9178124327,64851948.24674934,2233501008.5574493
2024-05-13,BRRR,0.0,farside,17.90999984741211,361700,30222873.84400886,541291665.9345541,17.90999984741211,yfinance_proxy,6478046.94480896,0.040674073223572305,0.0,30222873.84400886,541291665.9345541
2024-05-13,BTCO,0.0,farside,63.20000076293945,277000,9650774.790855998,609928974.1450559,63.20000076293945,yfinance_proxy,17506400.21133423,0.04118616093208324,0.0,9650774.790855998,609928974.1450559
2024-05-13,BTCW,0.0,farside,67.13999938964844,78200,1147264.3699838642,77027329.10048205,67.13999938964844,yfinance_proxy,5250347.952270508,0.042222932288351805,0.0,1147264.3699838642,77027329.10048205
2024-05-13,EZBC,0.0,farside,36.650001525878906,122200,10618745.64852982,389177044.2215379,36.650001525878906,yfinance_proxy,4478630.186462402,0.04089754271085114,0.0,10618745.64852982,389177044.2215379
2024-05-13,FBTC,38.6,farside,55.2599983215332,4618300,180083885.36793625,9951435203.167336,55.2599983215332,yfinance_proxy,255207250.2483368,0.0416587957823901,698516.1268989526,180083885.36793625,9951435203.167336
2024-05-13,GBTC,0.0,farside,50.75880813598633,3258565,692369984.0,35143875176.971924,50.75880813598633,yfinance_proxy,165400875.6336403,0.016094021088385504,0.0,692369984.0,35143875176.971924
2024-05-13,HODL,7.1,farside,17.8700008392334,473600,28865700.106210303,515830085.1230377,17.8700008392334,yfinance_proxy,8463232.397460938,0.04092042031332181,397313.91530838795,28865700.106210303,515830085.1230377
2024-05-13,IBIT,0.0,farside,36.0,17204900,482642321.50320476,17375123574.11537,36.0,yfinance_proxy,619376400.0,0.04106414383327413,0.0,482642321.50320476,17375123574.11537
2024-05-14,ARKB,133.1,farside,20.523332595825195,2188800,151335495.54017243,3105908708.524979,20.523332595825195,yfinance_proxy,44921470.38574219,-0.025637011123443427,6485301.516142406,151335495.54017243,3105908708.524979
2024-05-14,BITB,0.0,farside,33.56999969482422,1070000,64851948.24674934,2177079882.8521314,33.56999969482422,yfinance_proxy,35919899.673461914,-0.025261294035304117,0.0,64851948.24674934,2177079882.8521314
2024-05-14,BRRR,1.2,farside,17.459999084472656,126300,30291602.369949456,528891349.64652723,17.459999084472656,yfinance_proxy,2205197.8843688965,-0.025125670953284548,68728.5259405982,30291602.369949456,528891349.64652723
2024-05-14,BTCO,5.5,farside,61.61000061035156,100400,9740046.012175802,600084240.7550035,61.61000061035156,yfinance_proxy,6185644.061279297,-0.02515822995876083,89271.22131980475,9740046.012175802,600084240.7550035
2024-05-14,BTCW,0.0,farside,65.36000061035156,49200,1147264.3699838642,74985199.92237997,65.36000061035156,yfinance_proxy,3215712.030029297,-0.026511748517699763,0.0,1147264.3699838642,74985199.92237997
2024-05-14,EZBC,1.8,farside,35.70000076293945,97900,10669165.815519527,380889227.7539746,35.70000076293945,yfinance_proxy,3495030.0746917725,-0.02592089286186383,50420.166989704914,10669165.815519527,380889227.7539746
2024-05-14,FBTC,8.1,farside,53.86000061035156,3528300,180234275.26597205,9707418175.831526,53.86000061035156,yfinance_proxy,190034240.15350342,-0.025334740385543994,150389.8980358205,180234275.26597205,9707418175.831526
2024-05-14,HODL,1.7,farside,17.422500610351562,282000,28963275.07768081,504612677.7186741,17.422500610351562,yfinance_proxy,4913145.172119141,-0.02504198141386507,97574.97147051018,28963275.07768081,504612677.7186741
2024-05-14,IBIT,0.0,farside,35.06999969482422,13742700,482642321.50320476,16926266067.826643,35.06999969482422,yfinance_proxy,481956484.8060608,-0.02583334181043837,0.0,482642321.50320476,16926266067.826643
2024-05-15,ARKB,38.6,farside,22.020000457763672,6952800,153088447.3656748,3371007681.070489,22.020000457763672,yfinance_proxy,153100659.18273926,0.07292518673321724,1752951.8255023768,153088447.3656748,3371007681.070489
2024-05-15,BITB,86.3,farside,36.060001373291016,4324100,67245181.65532932,2424861342.838379,36.060001373291016,yfinance_proxy,155927051.93824768,0.0741734197528367,2393233.4085799796,67245181.65532932,2424861342.838379
2024-05-15,BRRR,3.7,farside,18.729999542236328,975800,30489146.42176091,571061698.5227582,18.729999542236328,yfinance_proxy,18276733.55331421,0.07273771617165177,197544.0518114517,30489146.42176091,571061698.5227582
2024-05-15,BTCO,4.6,farside,66.12000274658203,330400,9809616.487204826,648611869.0768994,66.12000274658203,yfinance_proxy,21846048.907470703,0.0732024361556768,69570.47502902274,9809616.487204826,648611869.0768994
2024-05-15,BTCW,2.1,farside,70.26000213623047,108300,1177153.352849652,82706797.08588742,70.26000213623047,yfinance_proxy,7609158.23135376,0.07496942289047126,29888.982865787704,1177153.352849652,82706797.08588742
2024-05-15,EZBC,1.9,farside,38.33000183105469,423200,10718735.340936575,410849145.2446895,38.33000183105469,yfinance_proxy,16221256.774902344,0.07366949613192911,49569.525417049,10718735.340936575,410849145.2446895
2024-05-15,FBTC,131.3,farside,57.84999847412109,11333900,182503938.24718606,10557852549.120802,57.84999847412109,yfinance_proxy,655666097.705841,0.07408091011054818,2269662.981214017,182503938.24718606,10557852549.120802
2024-05-15,GBTC,27.0,farside,53.13459777832031,9112271,692369984.0,36788800613.62207,53.13459777832031,yfinance_proxy,484176854.4320526,0.046805465486287244,508143.4908502571,692369984.0,36788800613.62207
2024-05-15,HODL,7.5,farside,18.69499969482422,868800,29364451.869466286,548968418.7383527,18.69499969482422,yfinance_proxy,16242215.734863281,0.0730376834492175,401176.7917854742,29364451.869466286,548968418.7383527
2024-05-15,IBIT,0.0,farside,37.66999816894531,40518600,482642321.50320476,18181135367.28124,37.66999816894531,yfinance_proxy,1526335587.8082275,0.07413739654251587,0.0,482642321.50320476,18181135367.28124
2024-05-16,ARKB,62.0,farside,21.739999771118164,3244200,155940333.32026288,3390142810.690605,21.739999771118164,yfinance_proxy,70528907.25746155,-0.012715743906662224,2851885.9545880817,155940333.32026288,3390142810.690605
2024-05-16,BITB,1.4,farside,35.529998779296875,1307900,67284584.97782017,2390621222.1274476,35.529998779296875,yfinance_proxy,46469685.40344238,-0.014697797387958612,39403.32249084602,67284584.97782017,2390621222.1274476
2024-05-16,BRRR,18.5,farside,18.479999542236328,364300,31490228.697640732,581939411.917318,18.479999542236328,yfinance_proxy,6732263.833236694,-0.013347571068341332,1001082.2758798214,31490228.697640732,581939411.917318
2024-05-16,BTCO,6.2,farside,65.26000213623047,177600,9904621.08109156,646375592.9105886,65.26000213623047,yfinance_proxy,11590176.379394531,-0.013006663258132108,95004.59388673448,9904621.08109156,646375592.9105886
2024-05-16,BTCW,0.0,farside,69.2300033569336,102900,1177153.352849652,81494330.56940705,69.2300033569336,yfinance_proxy,7123767.345428467,-0.014659817079136451,0.0,1177153.352849652,81494330.56940705
2024-05-16,EZBC,3.8,farside,37.84999847412109,51500,10819131.646172838,409504116.2989571,37.84999847412109,yfinance_proxy,1949274.9214172359,-0.012522915053573141,100396.30523626434,10819131.646172838,409504116.2989571
2024-05-16,FBTC,67.1,farside,57.02000045776367,4932600,183680718.31490466,10473474642.398224,57.02000045776367,yfinance_proxy,281256854.2579651,-0.014347416391526965,1176780.0677185694,183680718.31490466,10473474642.398224
2024-05-16,GBTC,4.6,farside,52.411922454833984,4464199,692369984.0,36288441911.46265,52.411922454833984,yfinance_proxy,233977251.81094742,-0.013600843023247466,87766.29027420342,692369984.0,36288441911.46265
2024-05-16,HODL,0.0,farside,18.44750022888184,343600,29364451.869466286,541700732.5829691,18.44750022888184,yfinance_proxy,6338561.0786438,-0.013238805562050928,0.0,29364451.869466286,541700732.5829691
2024-05-16,IBIT,93.7,farside,37.150001525878906,22092100,485164528.6674421,18023862980.297794,37.150001525878906,yfinance_proxy,820721548.7098694,-0.013803999690530517,2522207.164237343,485164528.6674421,18023862980.297794
2024-05-17,ARKB,10.0,farside,22.3799991607666,3312900,156387160.8615941,3499944528.8371477,22.3799991607666,yfinance_proxy,74142699.21970367,0.02943879468198909,446827.5413312152,156387160.8615941,3499944528.8371477
2024-05-17,BITB,20.8,farside,36.619998931884766,1577100,67852580.62519005,2484761430.0200844,36.619998931884766,yfinance_proxy,57753400.315475464,0.030678305376780013,567995.6473698745,67852580.62519005,2484761430.0200844
2024-05-17,BRRR,6.4,farside,19.01000022888184,173400,31826893.606790837,605029254.7496917,19.01000022888184,yfinance_proxy,3296334.039688111,0.028679691546213866,336664.9091501061,31826893.606790837,605029254.7496917
2024-05-17,BTCO,5.7,farside,67.1500015258789,139800,9989505.665908782,670795320.7085507,67.1500015258789,yfinance_proxy,9387570.213317871,0.028961068461246103,84884.58481722118,9989505.665908782,670795320.7085507
2024-05-17,BTCW,0.0,farside,71.37999725341797,16600,1177153.352849652,84025203.09325992,71.37999725341797,yfinance_proxy,1184907.9544067383,0.031055810952362848,0.0,1177153.352849652,84025203.09325992
2024-05-17,EZBC,0.0,farside,38.93000030517578,136700,10819131.646172838,421188798.2872456,38.93000030517578,yfinance_proxy,5321731.041717529,0.02853373512797145,0.0,10819131.646172838,421188798.2872456
2024-05-17,FBTC,99.4,farside,58.790000915527344,5365900,185371482.0239038,10897989597.897964,58.790000915527344,yfinance_proxy,315461265.9126282,0.031041747519359654,1690763.7089991425,185371482.0239038,10897989597.897964
2024-05-17,GBTC,31.6,farside,53.95663833618164,6102559,692369984.0,37357956821.51587,53.95663833618164,yfinance_proxy,329273568.8882103,0.02947260487685443,585655.462875826,692369984.0,37357956821.51587
2024-05-17,HODL,9.5,farside,18.987499237060547,643600,29864781.05349372,567057507.4681922,18.987499237060547,yfinance_proxy,12220354.508972168,0.029272204985978115,500329.18402743246,29864781.05349372,567057507.4681922
2024-05-17,IBIT,38.1,farside,38.27999877929688,25516900,486159826.50482357,18610197565.14783,38.27999877929688,yfinance_proxy,976786900.8514407,0.030417152274699457,995297.837381483,486159826.50482357,18610197565.14783
2024-05-20,ARKB,68.3,farside,23.399999618530277,5621700,159305964.32798022,3727759504.504335,23.399999618530277,yfinance_proxy,131547777.85549165,0.04557642966992571,2918803.4663861175,159305964.32798022,3727759504.504335
2024-05-20,BITB,24.0,farside,38.2599983215332,1503600,68479867.63650422,2620039620.831467,38.2599983215332,yfinance_proxy,57527733.476257324,0.04478425552930593,627287.0113141772,68479867.63650422,2620039620.831467
2024-05-20,BRRR,0.0,farside,19.8799991607666,286600,31826893.606790837,632718618.1928097,19.8799991607666,yfinance_proxy,5697607.759475708,0.045765329900573866,0.0,31826893.606790837,632718618.1928097
2024-05-20,BTCO,0.0,farside,70.1500015258789,113000,9989505.665908782,700763837.706277,70.1500015258789,yfinance_proxy,7926950.172424316,0.044676097272221674,0.0,9989505.665908782,700763837.706277
2024-05-20,BTCW,5.2,farside,74.47000122070312,87300,1246980.127587966,92862611.62366836,74.47000122070312,yfinance_proxy,6501231.106567383,0.04328949406252876,69826.77473831392,1246980.127587966,92862611.62366836
2024-05-20,EZBC,0.0,farside,40.72999954223633,180100,10819131.646172838,440663226.9960143,40.72999954223633,yfinance_proxy,7335472.917556763,0.04623681538531186,0.0,10819131.646172838,440663226.9960143
2024-05-20,FBTC,64.0,farside,61.41999816894531,8622500,186413487.91625106,11449516086.48285,61.41999816894531,yfinance_proxy,529593934.21173096,0.044735451819381516,1042005.8923472774,186413487.91625106,11449516086.48285
2024-05-20,GBTC,9.3,farside,56.36856460571289,8031728,692369984.0,39027902174.1604,56.36856460571289,yfinance_proxy,452736978.6635132,0.04470119606976863,164985.57423009945,692369984.0,39027902174.1604
2024-05-20,HODL,0.0,farside,19.84499931335449,501200,29864781.05349372,592666559.500065,19.84499931335449,yfinance_proxy,9946313.65585327,0.04516129615532726,0.0,29864781.05349372,592666559.500065
2024-05-20,IBIT,66.4,farside,39.970001220703125,32788600,487821072.3885392,19498208858.854618,39.970001220703125,yfinance_proxy,1310560382.0251465,0.04414844554071024,1661245.8837155858,487821072.3885392,19498208858.854618
2024-05-21,ARKB,0.0,farside,23.10333251953125,4255800,159305964.32798022,3680498666.2139106,23.10333251953125,yfinance_proxy,98323162.5366211,-0.012678081360484239,0.0,159305964.32798022,3680498666.2139106
2024-05-21,BRRR,0.0,farside,19.649999618530277,125500,31826893.606790837,625398447.2324437,19.649999618530277,yfinance_proxy,2466074.95212555,-0.011569393961053642,0.0,31826893.606790837,625398447.2324437
2024-05-21,BTCO,0.0,farside,69.30000305175781,166600,9989505.665908782,692272773.1330305,69.30000305175781,yfinance_proxy,11545380.508422852,-0.01211687035826396,0.0,9989505.665908782,692272773.1330305
2024-05-21,BTCW,0.0,farside,73.68000030517578,70800,1246980.127587966,91877496.18122946,73.68000030517578,yfinance_proxy,5216544.021606445,-0.010608310763767231,0.0,1246980.127587966,91877496.18122946
2024-05-21,EZBC,0.0,farside,40.150001525878906,84300,10819131.646172838,434388152.1025242,40.150001525878906,yfinance_proxy,3384645.128631592,-0.014240069307046606,0.0,10819131.646172838,434388152.1025242
2024-05-21,FBTC,25.8,farside,60.59999847412109,7238800,186839230.50122848,11322457083.280403,60.59999847412109,yfinance_proxy,438671268.9544677,-0.013350695527028321,425742.5849774197,186839230.50122848,11322457083.280403
2024-05-21,GBTC,0.0,farside,55.64588928222656,7196164,692369984.0,38527543472.00098,55.64588928222656,yfinance_proxy,400436945.2007446,-0.01282053798143169,0.0,692369984.0,38527543472.00098
2024-05-21,IBIT,290.0,farside,39.470001220703125,29875200,495168424.5808641,19544298322.660347,39.470001220703125,yfinance_proxy,1179174180.46875,-0.012509381654484831,7347352.19232491,495168424.5808641,19544298322.660347
2024-05-22,ARKB,3.5,farside,23.21666717529297,2849700,159456718.09352174,3702053552.8418107,23.21666717529297,yfinance_proxy,66160536.44943237,0.004905554454791626,150753.76554153638,159456718.09352174,3702053552.8418107
2024-05-22,BITB,0.0,farside,37.9640007019043,1178800,68479867.63650422,2599769743.0185595,37.9640007019043,yfinance_proxy,44751964.027404785,-0.007736477590546968,0.0,68479867.63650422,2599769743.0185595
2024-05-22,BRRR,0.0,farside,19.76000022888184,133700,31826893.606790837,628899424.9547849,19.76000022888184,yfinance_proxy,2641912.030601502,0.0055979955464136545,0.0,31826893.606790837,628899424.9547849
2024-05-22,BTCO,0.0,farside,69.77999877929688,155500,9989505.665908782,697067693.172894,69.77999877929688,yfinance_proxy,10850789.810180664,0.006926344969719122,0.0,9989505.665908782,697067693.172894
2024-05-22,BTCW,0.0,farside,73.94999694824219,74400,1246980.127587966,92214176.62964873,73.94999694824219,yfinance_proxy,5501879.772949219,0.00366444953784073,0.0,1246980.127587966,92214176.62964873
2024-05-22,EZBC,0.0,farside,40.43000030517578,158900,10819131.646172838,437417495.75650483,40.43000030517578,yfinance_proxy,6424327.048492432,0.006973817401137588,0.0,10819131.646172838,437417495.75650483
2024-05-22,FBTC,74.6,farside,61.09000015258789,6111100,188060379.62242126,11488608619.829453,61.09000015258789,yfinance_proxy,373327099.93247986,0.00808583648192758,1221149.1211927882,188060379.62242126,11488608619.829453
2024-05-22,HODL,0.0,farside,19.71999931335449,1199600,29864781.05349372,588933461.8683783,19.71999931335449,yfinance_proxy,23656111.176300045,-0.006298816040567083,0.0,29864781.05349372,588933461.8683783
2024-05-22,IBIT,92.0,farside,39.709999084472656,20566800,497485221.4109092,19755137686.76588,39.709999084472656,yfinance_proxy,816707609.1705322,0.006080513208690899,2316796.830045098,497485221.4109092,19755137686.76588
2024-05-23,ARKB,2.0,farside,22.37666702270508,4687200,159546096.90931994,3570109885.3120885,22.37666702270508,yfinance_proxy,104883913.66882326,-0.03618091030231117,89378.81579819937,159546096.90931994,3570109885.3120885
2024-05-23,BITB,0.0,farside,36.630001068115234,1361700,68479867.63650422,2508417624.6695395,36.630001068115234,yfinance_proxy,49879072.454452515,-0.0351385420167835,0.0,68479867.63650422,2508417624.6695395
2024-05-23,BRRR,0.0,farside,19.040000915527344,196000,31826893.606790837,605984083.4116889,19.040000915527344,yfinance_proxy,3731840.1794433594,-0.036437211792240874,0.0,31826893.606790837,605984083.4116889
2024-05-23,BTCO,2.0,farside,67.19999694824219,111400,10019267.572022265,673294750.2635181,67.19999694824219,yfinance_proxy,7486079.66003418,-0.036973371685127515,29761.90611348407,10019267.572022265,673294750.2635181
2024-05-23,BTCW,0.0,farside,71.37999725341797,57400,1246980.127587966,89009438.08229579,71.37999725341797,yfinance_proxy,4097211.8423461914,-0.03475320893688432,0.0,1246980.127587966,89009438.08229579
2024-05-23,EZBC,0.0,farside,38.95000076293945,196700,10819131.646172838,421405185.8727744,38.95000076293945,yfinance_proxy,7661465.15007019,-0.03660646873769281,0.0,10819131.646172838,421405185.8727744
2024-05-23,FBTC,19.1,farside,58.720001220703125,5591900,188385652.09522337,11062005720.99447,58.720001220703125,yfinance_proxy,328356374.8260498,-0.03879520258577652,325272.47280209255,188385652.09522337,11062005720.99447
2024-05-23,HODL,9.5,farside,18.98500061035156,702400,30365176.08612912,576482886.5285939,18.98500061035156,yfinance_proxy,13335064.428710936,-0.03727174080098394,500395.0326354022,30365176.08612912,576482886.5285939
2024-05-23,IBIT,89.0,farside,38.27000045776367,23933800,499810802.7784408,19127759651.126156,38.27000045776367,yfinance_proxy,915946536.9560242,-0.036262872322050756,2325581.367531574,499810802.7784408,19127759651.126156
2024-05-24,ARKB,4.1,farside,23.07999992370605,3838800,159723739.89084303,3686423904.4947023,23.07999992370605,yfinance_proxy,88599503.70712279,0.031431530901689424,177642.98152309723,159723739.89084303,3686423904.4947023
2024-05-24,BITB,6.4,farside,37.720001220703125,1515000,68649538.8929433,2589460690.842528,37.720001220703125,yfinance_proxy,57145801.849365234,0.029757033054980897,169671.25643907124,68649538.8929433,2589460690.842528
